Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team,source_file,actual_away_score,actual_home_score,actual_winner,prediction_correct,bet_placed,bet_outcome,predicted_winner,prediction_confidence,month
2024-12-30,UHC,-155.0,1.65,0.6078431372549019,0.466854969113871,0.533145030886129,0.43478260869565216,2.3,130.0,SEA,2024-12-30.csv,2.0,5.0,SEA,True,home,1.3,SEA,0.533145030886129,2024-12
2025-01-02,CAR,105.0,2.05,0.4878048780487805,0.4661393488682763,0.5338606511317237,0.5555555555555556,1.8,-125.0,FLA,2025-01-02.csv,3.0,1.0,CAR,False,,0.0,FLA,0.5338606511317237,2025-01
2025-01-02,BOS,-110.0,1.91,0.5238095238095238,0.4660454704711382,0.5339545295288617,0.5238095238095238,1.91,-110.0,NYR,2025-01-02.csv,1.0,2.0,NYR,True,home,0.9090909090909091,NYR,0.5339545295288617,2025-01
2025-01-02,MIN,140.0,2.4,0.4166666666666667,0.4662202311561249,0.5337797688438749,0.6226415094339622,1.61,-165.0,WSH,2025-01-02.csv,4.0,3.0,MIN,False,,0.0,WSH,0.5337797688438749,2025-01
2025-01-02,DET,-105.0,1.95,0.5121951219512195,0.4661047726711431,0.5338952273288567,0.5348837209302325,1.87,-115.0,CBJ,2025-01-02.csv,5.0,4.0,DET,False,,0.0,CBJ,0.5338952273288567,2025-01
2025-01-02,TOR,-110.0,1.91,0.5238095238095238,0.4660773897039166,0.5339226102960836,0.5238095238095238,1.91,-110.0,NYI,2025-01-02.csv,2.0,1.0,TOR,False,home,-1.0,NYI,0.5339226102960836,2025-01
2025-01-02,OTT,155.0,2.55,0.39215686274509803,0.4660364455423578,0.5339635544576422,0.6551724137931034,1.53,-190.0,DAL,2025-01-02.csv,2.0,4.0,DAL,True,,0.0,DAL,0.5339635544576422,2025-01
2025-01-02,ANA,225.0,3.25,0.3076923076923077,0.4663056867457592,0.5336943132542408,0.7333333333333333,1.36,-275.0,WPG,2025-01-02.csv,4.0,3.0,ANA,False,,0.0,WPG,0.5336943132542408,2025-01
2025-01-02,BUF,170.0,2.7,0.37037037037037035,0.4661311868570316,0.5338688131429686,0.6774193548387096,1.48,-210.0,COL,2025-01-02.csv,5.0,6.0,COL,True,,0.0,COL,0.5338688131429686,2025-01
2025-01-02,UHC,-125.0,1.8,0.5555555555555556,0.4660290455268123,0.5339709544731875,0.4878048780487805,2.05,105.0,CGY,2025-01-02.csv,5.0,3.0,UHC,False,home,-1.0,CGY,0.5339709544731875,2025-01
2025-01-02,PHI,155.0,2.55,0.39215686274509803,0.4660667550468353,0.5339332449531646,0.6551724137931034,1.53,-190.0,VGK,2025-01-02.csv,2.0,5.0,VGK,True,,0.0,VGK,0.5339332449531646,2025-01
2025-01-02,VAN,-105.0,1.95,0.5121951219512195,0.4660326973853363,0.5339673026146635,0.5348837209302325,1.87,-115.0,SEA,2025-01-02.csv,4.0,3.0,VAN,False,,0.0,SEA,0.5339673026146635,2025-01
2025-01-02,TB,-275.0,1.36,0.7333333333333333,0.4659995735784535,0.5340004264215462,0.3076923076923077,3.25,225.0,SJ,2025-01-02.csv,1.0,2.0,SJ,True,home,2.25,SJ,0.5340004264215462,2025-01
2025-01-03,PIT,155.0,2.55,0.39215686274509803,0.3625804364172136,0.6374195635827862,0.6551724137931034,1.53,-190.0,FLA,2025-01-03.csv,2.0,3.0,FLA,True,,0.0,FLA,0.6374195635827862,2025-01
2025-01-03,MTL,-145.0,1.69,0.5918367346938775,0.5,0.5,0.45454545454545453,2.2,120.0,CHI,2025-01-03.csv,2.0,4.0,CHI,True,,0.0,CHI,0.5,2025-01
2025-01-03,OTT,100.0,2.0,0.5,0.4680818006091742,0.5319181993908257,0.5454545454545454,1.83,-120.0,STL,2025-01-03.csv,0.0,4.0,STL,True,,0.0,STL,0.5319181993908257,2025-01
2025-01-03,ANA,375.0,4.75,0.21052631578947367,0.3292668807834509,0.6707331192165491,0.8333333333333334,1.2,-500.0,EDM,2025-01-03.csv,2.0,3.0,EDM,True,,0.0,EDM,0.6707331192165491,2025-01
2025-01-03,NSH,-190.0,1.53,0.6551724137931034,0.5604725354551932,0.4395274645448068,0.38461538461538464,2.6,160.0,VAN,2025-01-03.csv,3.0,0.0,NSH,True,,0.0,NSH,0.5604725354551932,2025-01
2025-01-06,WSH,-150.0,1.67,0.6,0.4799820812195114,0.5200179187804884,0.4444444444444444,2.25,125.0,BUF,2025-01-06.csv,3.0,4.0,BUF,True,home,1.25,BUF,0.5200179187804884,2025-01
2025-01-06,VAN,-130.0,1.77,0.5652173913043478,0.4179992617421507,0.5820007382578491,0.47619047619047616,2.1,110.0,MTL,2025-01-06.csv,4.0,5.0,MTL,True,home,1.1,MTL,0.5820007382578491,2025-01
2025-01-06,FLA,105.0,2.05,0.4878048780487805,0.6230537412788494,0.3769462587211507,0.5555555555555556,1.8,-125.0,COL,2025-01-06.csv,1.0,3.0,COL,False,away,-1.0,FLA,0.6230537412788494,2025-01
2025-01-06,NJ,-250.0,1.4,0.7142857142857143,0.5784399147020287,0.4215600852979713,0.3333333333333333,3.0,200.0,SEA,2025-01-06.csv,3.0,2.0,NJ,True,,0.0,NJ,0.5784399147020287,2025-01
2025-01-08,VAN,150.0,2.5,0.4,0.4732220001244521,0.526777999875548,0.6491228070175439,1.54,-185.0,WSH,2025-01-08.csv,1.0,2.0,WSH,True,,0.0,WSH,0.526777999875548,2025-01
2025-01-08,COL,-250.0,1.4,0.7142857142857143,0.6393917236850569,0.3606082763149431,0.3333333333333333,3.0,200.0,CHI,2025-01-08.csv,1.0,3.0,CHI,False,,0.0,COL,0.6393917236850569,2025-01
2025-01-08,FLA,-145.0,1.69,0.5918367346938775,0.5612858429641905,0.4387141570358095,0.4444444444444444,2.25,125.0,UHC,2025-01-08.csv,4.0,1.0,FLA,True,,0.0,FLA,0.5612858429641905,2025-01
2025-01-08,CGY,,,,0.4880274796967493,0.5119725203032507,,,,LA,2025-01-08.csv,,,,,,,LA,0.5119725203032507,2025-01
2025-01-09,BUF,135.0,2.35,0.425531914893617,0.410557128425649,0.5894428715743509,0.6153846153846154,1.62,-160.0,OTT,2025-01-09.csv,4.0,0.0,BUF,False,,0.0,OTT,0.5894428715743509,2025-01
2025-01-09,BOS,140.0,2.4,0.4166666666666667,0.422379023997136,0.5776209760028641,0.6226415094339622,1.61,-165.0,TB,2025-01-09.csv,1.0,4.0,TB,True,,0.0,TB,0.5776209760028641,2025-01
2025-01-09,NJ,-160.0,1.62,0.6153846153846154,0.6540199131486838,0.3459800868513162,0.425531914893617,2.35,135.0,NYR,2025-01-09.csv,2.0,3.0,NYR,False,away,-1.0,NJ,0.6540199131486838,2025-01
2025-01-09,DAL,-155.0,1.65,0.6078431372549019,0.4934180908559948,0.5065819091440052,0.43478260869565216,2.3,130.0,PHI,2025-01-09.csv,4.0,1.0,DAL,False,home,-1.0,PHI,0.5065819091440052,2025-01
2025-01-09,EDM,-225.0,1.44,0.6923076923076923,0.5453957230558716,0.4546042769441284,0.3508771929824561,2.85,185.0,PIT,2025-01-09.csv,3.0,5.0,PIT,False,,0.0,EDM,0.5453957230558716,2025-01
2025-01-09,SEA,-125.0,1.8,0.5555555555555556,0.4070328974864639,0.5929671025135362,0.4878048780487805,2.05,105.0,CBJ,2025-01-09.csv,2.0,6.0,CBJ,True,home,1.05,CBJ,0.5929671025135362,2025-01
2025-01-09,TOR,145.0,2.45,0.40816326530612246,0.3233970290105043,0.6766029709894956,0.6363636363636364,1.57,-175.0,CAR,2025-01-09.csv,3.0,6.0,CAR,True,home,0.5714285714285714,CAR,0.6766029709894956,2025-01
2025-01-09,ANA,170.0,2.7,0.37037037037037035,0.3726381274949822,0.6273618725050177,0.6774193548387096,1.48,-210.0,STL,2025-01-09.csv,2.0,6.0,STL,True,,0.0,STL,0.6273618725050177,2025-01
2025-01-09,COL,-150.0,1.67,0.6,0.6496624379069985,0.3503375620930014,0.4444444444444444,2.25,125.0,MIN,2025-01-09.csv,6.0,1.0,COL,True,away,0.6666666666666666,COL,0.6496624379069985,2025-01
2025-01-09,NYI,145.0,2.45,0.40816326530612246,0.4417235349939958,0.5582764650060043,0.6363636363636364,1.57,-175.0,VGK,2025-01-09.csv,4.0,0.0,NYI,False,,0.0,VGK,0.5582764650060043,2025-01
2025-01-10,CHI,150.0,2.5,0.4,0.3532744009445401,0.6467255990554598,0.6491228070175439,1.54,-185.0,DET,2025-01-10.csv,3.0,5.0,DET,True,,0.0,DET,0.6467255990554598,2025-01
2025-01-10,MTL,185.0,2.85,0.3508771929824561,0.572980011605235,0.427019988394765,0.6923076923076923,1.44,-225.0,WSH,2025-01-10.csv,3.0,2.0,MTL,True,away,1.85,MTL,0.572980011605235,2025-01
2025-01-10,VAN,145.0,2.45,0.40816326530612246,0.3781134126376229,0.6218865873623772,0.6363636363636364,1.57,-175.0,CAR,2025-01-10.csv,0.0,2.0,CAR,True,,0.0,CAR,0.6218865873623772,2025-01
2025-01-10,LA,-110.0,1.91,0.5238095238095238,0.4814206167358349,0.5185793832641651,0.5238095238095238,1.91,-110.0,WPG,2025-01-10.csv,2.0,1.0,LA,False,,0.0,WPG,0.5185793832641651,2025-01
2025-01-10,SJ,220.0,3.2,0.3125,0.418783876233406,0.5812161237665942,0.7333333333333333,1.36,-275.0,UHC,2025-01-10.csv,1.0,2.0,UHC,True,,0.0,UHC,0.5812161237665942,2025-01
2025-01-11,BOS,165.0,2.65,0.37735849056603776,0.3466101361747018,0.6533898638252984,0.6666666666666666,1.5,-200.0,FLA,2025-01-11.csv,4.0,3.0,BOS,False,,0.0,FLA,0.6533898638252984,2025-01
2025-01-11,SEA,115.0,2.15,0.46511627906976744,0.427423558212493,0.5725764417875072,0.574468085106383,1.74,-135.0,BUF,2025-01-11.csv,6.0,2.0,SEA,False,,0.0,BUF,0.5725764417875072,2025-01
2025-01-11,OTT,-115.0,1.87,0.5348837209302325,0.5538264576831652,0.4461735423168347,0.5121951219512195,1.95,-105.0,PIT,2025-01-11.csv,5.0,0.0,OTT,True,away,0.8695652173913043,OTT,0.5538264576831652,2025-01
2025-01-11,VAN,145.0,2.45,0.40816326530612246,0.4594592181547574,0.5405407818452427,0.6363636363636364,1.57,-175.0,TOR,2025-01-11.csv,3.0,0.0,VAN,False,,0.0,TOR,0.5405407818452427,2025-01
2025-01-11,DAL,-225.0,1.44,0.6923076923076923,0.5355771185275023,0.4644228814724975,0.3508771929824561,2.85,185.0,MTL,2025-01-11.csv,2.0,1.0,DAL,True,,0.0,DAL,0.5355771185275023,2025-01
2025-01-11,TB,115.0,2.15,0.46511627906976744,0.4033661884504126,0.5966338115495874,0.574468085106383,1.74,-135.0,NJ,2025-01-11.csv,2.0,3.0,NJ,True,home,0.7407407407407407,NJ,0.5966338115495874,2025-01
2025-01-11,ANA,165.0,2.65,0.37735849056603776,0.3231252554070524,0.6768747445929476,0.6666666666666666,1.5,-200.0,PHI,2025-01-11.csv,0.0,6.0,PHI,True,home,0.5,PHI,0.6768747445929476,2025-01
2025-01-11,EDM,-400.0,1.25,0.8,0.5297284671780345,0.4702715328219655,0.24390243902439024,4.1,310.0,CHI,2025-01-11.csv,4.0,3.0,EDM,True,,0.0,EDM,0.5297284671780345,2025-01
2025-01-11,CBJ,150.0,2.5,0.4,0.3684011686698407,0.631598831330159,0.6491228070175439,1.54,-185.0,STL,2025-01-11.csv,2.0,1.0,CBJ,False,,0.0,STL,0.631598831330159,2025-01
2025-01-11,COL,-120.0,1.83,0.5454545454545454,0.552967517327119,0.4470324826728808,0.5,2.0,100.0,WPG,2025-01-11.csv,0.0,3.0,WPG,False,away,-1.0,COL,0.552967517327119,2025-01
2025-01-11,WSH,125.0,2.25,0.4444444444444444,0.4232741148202775,0.5767258851797225,0.6,1.67,-150.0,NSH,2025-01-11.csv,4.0,1.0,WSH,False,,0.0,NSH,0.5767258851797225,2025-01
2025-01-11,NYI,-110.0,1.91,0.5238095238095238,0.5774882499736117,0.4225117500263883,0.5238095238095238,1.91,-110.0,UHC,2025-01-11.csv,2.0,1.0,NYI,True,away,0.9090909090909091,NYI,0.5774882499736117,2025-01
2025-01-11,LA,-115.0,1.87,0.5348837209302325,0.3978733992970414,0.6021266007029585,0.5121951219512195,1.95,-105.0,CGY,2025-01-11.csv,1.0,2.0,CGY,True,home,0.9523809523809523,CGY,0.6021266007029585,2025-01
2025-01-11,NYR,140.0,2.4,0.4166666666666667,0.3490419967383062,0.6509580032616937,0.6226415094339622,1.61,-165.0,VGK,2025-01-11.csv,2.0,1.0,NYR,False,home,-1.0,VGK,0.6509580032616937,2025-01
2025-01-11,MIN,-210.0,1.48,0.6774193548387096,0.469387415281666,0.530612584718334,0.37037037037037035,2.7,170.0,SJ,2025-01-11.csv,3.0,1.0,MIN,False,home,-1.0,SJ,0.530612584718334,2025-01
2025-01-12,SEA,135.0,2.35,0.425531914893617,0.4065479793280322,0.5934520206719679,0.6153846153846154,1.62,-160.0,DET,2025-01-12.csv,2.0,6.0,DET,True,,0.0,DET,0.5934520206719679,2025-01
2025-01-12,DAL,-140.0,1.71,0.5833333333333334,0.5458026378680485,0.4541973621319515,0.45454545454545453,2.2,120.0,OTT,2025-01-12.csv,2.0,3.0,OTT,False,,0.0,DAL,0.5458026378680485,2025-01
2025-01-12,TB,-150.0,1.67,0.6,0.5126569322036927,0.4873430677963071,0.4444444444444444,2.25,125.0,PIT,2025-01-12.csv,5.0,2.0,TB,True,,0.0,TB,0.5126569322036927,2025-01
2025-01-12,ANA,400.0,5.0,0.2,0.3437539908816061,0.6562460091183938,0.8461538461538461,1.18,-550.0,CAR,2025-01-12.csv,3.0,2.0,ANA,False,,0.0,CAR,0.6562460091183938,2025-01
2025-01-12,MIN,165.0,2.65,0.37735849056603776,0.338252597725139,0.6617474022748611,0.6666666666666666,1.5,-200.0,VGK,2025-01-12.csv,1.0,4.0,VGK,True,,0.0,VGK,0.6617474022748611,2025-01
2025-01-13,FLA,-190.0,1.53,0.6551724137931034,0.5744526096388735,0.4255473903611265,0.39215686274509803,2.55,155.0,PHI,2025-01-13.csv,3.0,4.0,PHI,False,,0.0,FLA,0.5744526096388735,2025-01
2025-01-13,CGY,-160.0,1.62,0.6153846153846154,0.61504620336126,0.3849537966387402,0.425531914893617,2.35,135.0,CHI,2025-01-13.csv,5.0,2.0,CGY,True,,0.0,CGY,0.61504620336126,2025-01
2025-01-13,LA,170.0,2.7,0.37037037037037035,0.3521166920851689,0.6478833079148313,0.6774193548387096,1.48,-210.0,EDM,2025-01-13.csv,0.0,1.0,EDM,True,,0.0,EDM,0.6478833079148313,2025-01
2025-01-14,TB,-140.0,1.71,0.5833333333333334,0.4599683937242112,0.540031606275789,0.45454545454545453,2.2,120.0,BOS,2025-01-14.csv,2.0,6.0,BOS,True,home,1.2,BOS,0.540031606275789,2025-01
2025-01-14,DAL,-130.0,1.77,0.5652173913043478,0.5,0.5,0.47619047619047616,2.1,110.0,TOR,2025-01-14.csv,4.0,1.0,DAL,False,,0.0,TOR,0.5,2025-01
2025-01-14,SJ,155.0,2.55,0.39215686274509803,0.4267759074725228,0.5732240925274771,0.6551724137931034,1.53,-190.0,DET,2025-01-14.csv,6.0,3.0,SJ,False,,0.0,DET,0.5732240925274771,2025-01
2025-01-14,SEA,110.0,2.1,0.47619047619047616,0.3944717130190547,0.6055282869809453,0.5652173913043478,1.77,-130.0,PIT,2025-01-14.csv,4.0,2.0,SEA,False,home,-1.0,PIT,0.6055282869809453,2025-01
2025-01-14,ANA,220.0,3.2,0.3125,0.333883794957353,0.6661162050426471,0.7333333333333333,1.36,-275.0,WSH,2025-01-14.csv,0.0,3.0,WSH,True,,0.0,WSH,0.6661162050426471,2025-01
2025-01-14,PHI,-120.0,1.83,0.5454545454545454,0.4708816781946509,0.5291183218053491,0.5,2.0,100.0,CBJ,2025-01-14.csv,2.0,3.0,CBJ,True,home,1.0,CBJ,0.5291183218053491,2025-01
2025-01-14,FLA,130.0,2.3,0.43478260869565216,0.5359034261960025,0.4640965738039974,0.6078431372549019,1.65,-155.0,NJ,2025-01-14.csv,2.0,1.0,FLA,True,away,1.3,FLA,0.5359034261960025,2025-01
2025-01-14,OTT,100.0,2.0,0.5,0.4325070779686323,0.5674929220313677,0.5454545454545454,1.83,-120.0,NYI,2025-01-14.csv,2.0,0.0,OTT,False,home,-1.0,NYI,0.5674929220313677,2025-01
2025-01-14,CGY,140.0,2.4,0.4166666666666667,0.4707375260708394,0.5292624739291606,0.6226415094339622,1.61,-165.0,STL,2025-01-14.csv,1.0,2.0,STL,True,,0.0,STL,0.5292624739291606,2025-01
2025-01-14,VGK,-125.0,1.8,0.5555555555555556,0.5308847340311759,0.4691152659688242,0.4878048780487805,2.05,105.0,NSH,2025-01-14.csv,3.0,5.0,NSH,False,,0.0,VGK,0.5308847340311759,2025-01
2025-01-14,VAN,135.0,2.35,0.425531914893617,0.4188440208789424,0.5811559791210575,0.6153846153846154,1.62,-160.0,WPG,2025-01-14.csv,1.0,6.0,WPG,True,,0.0,WPG,0.5811559791210575,2025-01
2025-01-14,NYR,125.0,2.25,0.4444444444444444,0.4276775446893061,0.5723224553106939,0.6,1.67,-150.0,COL,2025-01-14.csv,2.0,3.0,COL,True,,0.0,COL,0.5723224553106939,2025-01
2025-01-14,MTL,135.0,2.35,0.425531914893617,0.5447962428191137,0.4552037571808863,0.6153846153846154,1.62,-160.0,UHC,2025-01-14.csv,5.0,3.0,MTL,True,away,1.35,MTL,0.5447962428191137,2025-01
2025-01-15,CAR,-190.0,1.53,0.6551724137931034,0.5912786866835071,0.4087213133164928,0.39215686274509803,2.55,155.0,BUF,2025-01-15.csv,2.0,4.0,BUF,False,,0.0,CAR,0.5912786866835071,2025-01
2025-01-15,EDM,-225.0,1.44,0.6923076923076923,0.5972554161710836,0.4027445838289166,0.3508771929824561,2.85,185.0,MIN,2025-01-15.csv,5.0,3.0,EDM,True,,0.0,EDM,0.5972554161710836,2025-01
2025-01-16,NJ,-130.0,1.77,0.5652173913043478,0.5255989636100566,0.4744010363899432,0.47619047619047616,2.1,110.0,TOR,2025-01-16.csv,3.0,4.0,TOR,False,,0.0,NJ,0.5255989636100566,2025-01
2025-01-16,WSH,-110.0,1.91,0.5238095238095238,0.4432413773720433,0.5567586226279568,0.5238095238095238,1.91,-110.0,OTT,2025-01-16.csv,1.0,0.0,WSH,False,home,-1.0,OTT,0.5567586226279568,2025-01
2025-01-16,ANA,275.0,3.75,0.26666666666666666,0.383583533505908,0.6164164664940919,0.7777777777777778,1.29,-350.0,TB,2025-01-16.csv,3.0,4.0,TB,True,,0.0,TB,0.6164164664940919,2025-01
2025-01-16,DET,220.0,3.2,0.3125,0.3981176740777081,0.6018823259222918,0.7333333333333333,1.36,-275.0,FLA,2025-01-16.csv,5.0,2.0,DET,False,,0.0,FLA,0.6018823259222918,2025-01
2025-01-16,SJ,145.0,2.45,0.40816326530612246,0.3739768530854147,0.6260231469145853,0.6363636363636364,1.57,-175.0,CBJ,2025-01-16.csv,1.0,4.0,CBJ,True,,0.0,CBJ,0.6260231469145853,2025-01
2025-01-16,PHI,115.0,2.15,0.46511627906976744,0.4599430062607215,0.5400569937392785,0.574468085106383,1.74,-135.0,NYI,2025-01-16.csv,5.0,3.0,PHI,False,,0.0,NYI,0.5400569937392785,2025-01
2025-01-16,CGY,115.0,2.15,0.46511627906976744,0.4681534162493087,0.5318465837506913,0.574468085106383,1.74,-135.0,STL,2025-01-16.csv,1.0,4.0,STL,True,,0.0,STL,0.5318465837506913,2025-01
2025-01-16,CHI,220.0,3.2,0.3125,0.429953228150116,0.5700467718498838,0.7333333333333333,1.36,-275.0,NSH,2025-01-16.csv,2.0,3.0,NSH,True,,0.0,NSH,0.5700467718498838,2025-01
2025-01-16,MTL,170.0,2.7,0.37037037037037035,0.4309314554705418,0.5690685445294582,0.6774193548387096,1.48,-210.0,DAL,2025-01-16.csv,3.0,1.0,MTL,False,,0.0,DAL,0.5690685445294582,2025-01
2025-01-16,SEA,185.0,2.85,0.3508771929824561,0.4272111840372439,0.572788815962756,0.6923076923076923,1.44,-225.0,WPG,2025-01-16.csv,1.0,2.0,WPG,True,,0.0,WPG,0.572788815962756,2025-01
2025-01-16,NYR,-105.0,1.95,0.5121951219512195,0.4863735402233295,0.5136264597766703,0.5348837209302325,1.87,-115.0,UHC,2025-01-16.csv,5.0,3.0,NYR,False,,0.0,UHC,0.5136264597766703,2025-01
2025-01-16,EDM,100.0,2.0,0.5,0.57678161360618,0.4232183863938201,0.5454545454545454,1.83,-120.0,COL,2025-01-16.csv,4.0,3.0,EDM,True,away,1.0,EDM,0.57678161360618,2025-01
2025-01-16,LA,-110.0,1.91,0.5238095238095238,0.5384028211085871,0.461597178891413,0.5238095238095238,1.91,-110.0,VAN,2025-01-16.csv,5.0,1.0,LA,True,away,0.9090909090909091,LA,0.5384028211085871,2025-01
2025-01-17,PIT,100.0,2.0,0.5,0.5,0.5,0.5454545454545454,1.83,-120.0,BUF,2025-01-17.csv,5.0,2.0,PIT,False,,0.0,BUF,0.5,2025-01
2025-01-17,VGK,125.0,2.25,0.4444444444444444,0.459170233320508,0.5408297666794919,0.6,1.67,-150.0,CAR,2025-01-17.csv,2.0,3.0,CAR,True,,0.0,CAR,0.5408297666794919,2025-01
2025-01-19,OTT,155.0,2.55,0.39215686274509803,0.589991582197639,0.4100084178023609,0.6491228070175439,1.54,-185.0,NJ,2025-01-19.csv,2.0,1.0,OTT,True,away,1.55,OTT,0.589991582197639,2025-01
2025-01-19,NYR,-115.0,1.87,0.5348837209302325,0.370248224291457,0.6297517757085429,0.5121951219512195,1.95,-105.0,MTL,2025-01-19.csv,4.0,5.0,MTL,True,home,0.9523809523809523,MTL,0.6297517757085429,2025-01
2025-01-19,DET,185.0,2.85,0.3508771929824561,0.4757631930753571,0.524236806924643,0.6923076923076923,1.44,-225.0,DAL,2025-01-19.csv,1.0,4.0,DAL,True,,0.0,DAL,0.524236806924643,2025-01
2025-01-20,SJ,185.0,2.85,0.3508771929824561,0.3798859078626864,0.6201140921373135,0.6923076923076923,1.44,-225.0,BOS,2025-01-20.csv,3.0,6.0,BOS,True,,0.0,BOS,0.6201140921373135,2025-01
2025-01-20,MIN,185.0,2.85,0.3508771929824561,0.3154294707318679,0.6845705292681321,0.6923076923076923,1.44,-225.0,COL,2025-01-20.csv,3.0,1.0,MIN,False,,0.0,COL,0.6845705292681321,2025-01
2025-01-20,BUF,100.0,2.0,0.5,0.4811998850270836,0.5188001149729162,0.5454545454545454,1.83,-120.0,SEA,2025-01-20.csv,4.0,6.0,SEA,True,,0.0,SEA,0.5188001149729162,2025-01
2025-01-20,STL,170.0,2.7,0.37037037037037035,0.4635878632954043,0.5364121367045958,0.6774193548387096,1.48,-210.0,VGK,2025-01-20.csv,5.0,4.0,STL,False,,0.0,VGK,0.5364121367045958,2025-01
2025-01-20,TB,110.0,2.1,0.47619047619047616,0.5,0.5,0.5652173913043478,1.77,-130.0,TOR,2025-01-20.csv,3.0,5.0,TOR,True,,0.0,TOR,0.5,2025-01
2025-01-20,CBJ,150.0,2.5,0.4,0.4079028561041546,0.5920971438958456,0.6491228070175439,1.54,-185.0,NYI,2025-01-20.csv,1.0,3.0,NYI,True,,0.0,NYI,0.5920971438958456,2025-01
2025-01-20,CAR,-300.0,1.33,0.75,0.6109703692676395,0.3890296307323605,0.29411764705882354,3.4,240.0,CHI,2025-01-20.csv,4.0,3.0,CAR,True,,0.0,CAR,0.6109703692676395,2025-01
2025-01-20,WPG,-175.0,1.57,0.6363636363636364,0.5552812732522284,0.4447187267477714,0.40816326530612246,2.45,145.0,UHC,2025-01-20.csv,2.0,5.0,UHC,False,,0.0,WPG,0.5552812732522284,2025-01
2025-01-20,PIT,155.0,2.55,0.39215686274509803,0.5,0.5,0.6551724137931034,1.53,-190.0,LA,2025-01-20.csv,5.0,1.0,PIT,False,,0.0,LA,0.5,2025-01
2025-01-21,TB,-145.0,1.69,0.5918367346938775,0.4043169897190055,0.5956830102809945,0.4444444444444444,2.25,125.0,MTL,2025-01-21.csv,2.0,3.0,MTL,True,home,1.25,MTL,0.5956830102809945,2025-01
2025-01-21,OTT,110.0,2.1,0.47619047619047616,0.5135162423954898,0.4864837576045102,0.5652173913043478,1.77,-130.0,NYR,2025-01-21.csv,0.0,5.0,NYR,False,away,-1.0,OTT,0.5135162423954898,2025-01
2025-01-21,DET,120.0,2.2,0.45454545454545453,0.5144240720434267,0.4855759279565735,0.5833333333333334,1.71,-140.0,PHI,2025-01-21.csv,1.0,2.0,PHI,False,away,-1.0,DET,0.5144240720434267,2025-01
2025-01-21,SJ,310.0,4.1,0.24390243902439024,0.3877750572809001,0.6122249427190998,0.8,1.25,-400.0,NSH,2025-01-21.csv,5.0,7.0,NSH,True,,0.0,NSH,0.6122249427190998,2025-01
2025-01-21,CAR,100.0,2.0,0.5,0.5429886703780533,0.4570113296219467,0.5454545454545454,1.83,-120.0,DAL,2025-01-21.csv,2.0,1.0,CAR,True,away,1.0,CAR,0.5429886703780533,2025-01
2025-01-21,WSH,130.0,2.3,0.43478260869565216,0.3794815779519059,0.6205184220480942,0.6078431372549019,1.65,-155.0,EDM,2025-01-21.csv,3.0,2.0,WSH,False,home,-1.0,EDM,0.6205184220480942,2025-01
2025-01-21,BUF,150.0,2.5,0.4,0.4560031123367358,0.5439968876632643,0.6491228070175439,1.54,-185.0,VAN,2025-01-21.csv,3.0,2.0,BUF,False,,0.0,VAN,0.5439968876632643,2025-01
2025-01-21,FLA,-275.0,1.36,0.7333333333333333,0.6343405035147901,0.3656594964852099,0.3125,3.2,220.0,ANA,2025-01-21.csv,5.0,2.0,FLA,True,,0.0,FLA,0.6343405035147901,2025-01
2025-01-22,BOS,185.0,2.85,0.3508771929824561,0.3422142532806778,0.6577857467193222,0.6923076923076923,1.44,-225.0,NJ,2025-01-22.csv,1.0,5.0,NJ,True,,0.0,NJ,0.6577857467193222,2025-01
2025-01-22,CBJ,165.0,2.65,0.37735849056603776,0.4211238965104621,0.5788761034895378,0.6666666666666666,1.5,-200.0,TOR,2025-01-22.csv,5.0,1.0,CBJ,False,,0.0,TOR,0.5788761034895378,2025-01
2025-01-22,WPG,100.0,2.0,0.5,0.5734647686624181,0.426535231337582,0.5454545454545454,1.83,-120.0,COL,2025-01-22.csv,3.0,2.0,WPG,True,away,1.0,WPG,0.5734647686624181,2025-01
2025-01-22,FLA,100.0,2.0,0.5,0.5890495265769702,0.4109504734230297,0.5454545454545454,1.83,-120.0,LA,2025-01-22.csv,1.0,2.0,LA,False,away,-1.0,FLA,0.5890495265769702,2025-01
2025-01-23,OTT,-160.0,1.62,0.6153846153846154,0.5729384871864892,0.4270615128135107,0.425531914893617,2.35,135.0,BOS,2025-01-23.csv,0.0,2.0,BOS,False,,0.0,OTT,0.5729384871864892,2025-01
2025-01-23,MTL,105.0,2.05,0.4878048780487805,0.3888482091331798,0.61115179086682,0.5555555555555556,1.8,-125.0,DET,2025-01-23.csv,2.0,4.0,DET,True,home,0.8,DET,0.61115179086682,2025-01
2025-01-23,PHI,125.0,2.25,0.4444444444444444,0.4644358683624549,0.535564131637545,0.5918367346938775,1.69,-145.0,NYR,2025-01-23.csv,1.0,6.0,NYR,True,,0.0,NYR,0.535564131637545,2025-01
2025-01-23,CBJ,290.0,3.9,0.2564102564102564,0.359880085720898,0.6401199142791021,0.7894736842105263,1.27,-375.0,CAR,2025-01-23.csv,4.0,7.0,CAR,True,,0.0,CAR,0.6401199142791021,2025-01
