Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-03-15 - DET 5, EDM 7",EDM,2.0,39.593,42.281,31.438,31.975,1.912,1.576,6.609,8.301,0.6809999999999999,1.283,4.71,6.728,16.752000000000002,21.932,0.301,0.0,8.536999999999999,11.278,14.229,10.96,0.911,0.3059999999999999,7.589999999999999,5.388,0.9754,21.912,20.824,19.328,23.808,1.799,1.994
"2022-03-17 - BUF 1, EDM 6",EDM,1.0,41.108,42.238,32.516,31.648000000000003,1.671,1.873,7.395,8.614,0.775,1.5790000000000002,5.318,7.126,17.568,21.887,0.3769999999999999,0.0,9.27,11.288,13.807999999999998,10.564,0.501,0.3059999999999999,7.0,5.195,1.004,22.843,21.226,19.209,23.931,1.909,1.957
"2022-03-19 - NJ 3, EDM 6",EDM,1.0,41.68300000000001,43.755,32.918,32.76,1.483,2.062,7.203,9.22,0.5820000000000001,1.568,5.219,7.368,18.631,21.866,0.3769999999999999,0.0,10.206,11.387,13.389,11.388000000000002,0.506,0.501,6.976999999999999,5.911,1.0215999999999998,23.716,20.659,20.603,24.908,1.92,2.1339999999999995
"2022-03-21 - EDM 2, COL 3",EDM,1.0,40.998,45.445,32.522,34.295,1.6989999999999998,2.128,7.355000000000001,9.045,0.7979999999999999,1.747,5.015,7.319,18.982,24.64,0.3769999999999999,0.089,9.704,12.34,12.958000000000002,11.408,0.506,0.29,7.147,5.785,1.0093,23.037,20.36,20.445,25.822000000000003,1.909,2.2190000000000003
"2022-03-22 - EDM 3, DAL 5",EDM,0.0,41.091,46.275,32.094,34.224,1.605,2.128,7.349000000000001,8.946,0.704,1.7440000000000002,4.914,7.228,18.866,25.191,0.3769999999999999,0.089,9.74,12.611,13.298000000000002,11.356,0.506,0.29,7.038999999999999,5.703,1.0138,22.654000000000003,20.693,20.287,25.93,1.886,2.176
"2022-03-24 - SJ 2, EDM 5",EDM,1.0,39.821,46.712,31.221,34.396,1.8840000000000003,2.231,7.681,9.206,0.982,1.7419999999999998,5.43,7.071000000000001,18.137,24.662,0.3769999999999999,0.089,9.511,11.584,12.702000000000002,11.721,0.506,0.395,6.883999999999999,6.227,1.008,22.459,20.396,20.922,25.295,1.9330000000000005,2.179
"2022-03-26 - EDM 5, CGY 9",EDM,1.0,39.18300000000001,48.91799999999999,30.474,36.231,1.808,2.424,7.527000000000001,9.838,0.994,1.7419999999999998,5.446,7.15,18.925,25.6,0.188,0.195,9.328,11.321000000000002,11.895,12.915,0.608,0.49,6.398000000000001,7.215000000000001,1.0145,21.996,19.459000000000003,22.73,26.441000000000003,1.942,2.317
"2022-03-28 - ARI 1, EDM 6",EDM,1.0,42.48,49.301,32.742999999999995,36.676,2.572,2.446,8.107,10.393,1.5699999999999998,1.767,5.8580000000000005,7.467999999999999,20.141,24.656,0.188,0.195,9.767,10.909,13.394,13.534,0.79,0.49,6.770999999999999,7.511,0.9947,23.348,21.531,23.896,26.701,2.044,2.407
"2022-03-30 - LA 3, EDM 4",EDM,1.0,43.081,50.847,33.135,38.191,2.374,2.836,8.593,10.886,1.471,2.0490000000000004,6.237,7.878,20.683,25.079,0.188,0.301,10.215,11.14,13.018,14.142,0.6960000000000001,0.49,6.1690000000000005,7.467999999999999,1.0178999999999998,23.826,21.682,24.924,27.33,2.097,2.559
"2022-04-01 - STL 5, EDM 6",EDM,1.0,44.222,51.437,33.768,38.468,2.576,2.933,9.425,11.076,1.781,2.049,6.955000000000001,7.978,21.226,25.47,0.188,0.407,10.841,11.651,12.825,13.869,0.591,0.491,5.662000000000001,6.88,1.0161,24.76,22.303,24.846,27.428,2.1900000000000004,2.5170000000000003
