Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
"2021-10-16 - TB 2, WSH 1",TB,Limited ReportFull Report,52.0,52.0,41.11,55.85,35.72,29.31,54.93,22.37,24.36,47.86,1.01,0.94,51.74,2.31,1.06,68.53,27.21,15.38,63.88,14.91,0.93,94.1,7.38,0.95,88.63,0.0,0.0,-,0.00,100.00,12.35,14.66,45.74,4.11,7.77,34.62,0.0,0.95,0.00,0.00,87.80,21.99,22.63,49.29,9.78,13.9,41.3,0.94,0.0,100.00,9.6,100.0,4.52,96.13,1.006,18573
"2021-10-16 - TB 2, WSH 1",WSH,Limited ReportFull Report,52.0,41.11,52.0,44.15,29.31,35.72,45.07,24.36,22.37,52.14,0.94,1.01,48.26,1.06,2.31,31.47,15.38,27.21,36.12,0.93,14.91,5.9,0.95,7.38,11.37,0.0,0.0,-,0.00,100.00,14.66,12.35,54.26,7.77,4.11,65.38,0.95,0.0,100.00,12.20,100.00,22.63,21.99,50.71,13.9,9.78,58.7,0.0,0.94,0.00,0.0,90.4,3.87,95.48,0.994,18573
"2021-10-16 - SEA 1, CBJ 2",SEA,Limited ReportFull Report,58.0,46.16,50.48,47.76,31.43,32.74,48.98,19.73,21.64,47.68,1.06,0.92,53.35,1.45,1.63,47.06,20.2,23.22,46.52,5.33,5.5,49.18,4.22,3.67,53.49,0.0,0.0,-,0.00,100.00,14.9,17.68,45.74,5.14,5.7,47.44,1.05,0.96,52.27,20.45,83.14,23.97,23.39,50.61,10.4,12.3,45.83,0.0,0.0,-,0.0,100.0,5.36,95.73,1.011,17593
"2021-10-16 - SEA 1, CBJ 2",CBJ,Limited ReportFull Report,58.0,50.48,46.16,52.24,32.74,31.43,51.02,21.64,19.73,52.32,0.92,1.06,46.65,1.63,1.45,52.94,23.22,20.2,53.48,5.5,5.33,50.82,3.67,4.22,46.51,0.0,0.0,-,0.00,100.00,17.68,14.9,54.26,5.7,5.14,52.56,0.96,1.05,47.73,16.86,79.55,23.39,23.97,49.39,12.3,10.4,54.17,0.0,0.0,-,0.0,100.0,4.27,94.64,0.989,17593
"2021-10-16 - CAR 3, NSH 2",CAR,Limited ReportFull Report,45.35,46.65,38.28,54.92,38.99,29.13,57.23,28.4,24.56,53.63,2.11,0.92,69.58,2.11,1.6,56.97,23.46,15.61,60.05,10.81,5.45,66.47,8.55,4.55,65.26,0.0,0.92,0.00,0.00,79.83,12.75,10.03,55.96,7.29,6.58,52.53,2.1,0.0,100.00,28.88,100.00,21.07,19.91,51.42,12.69,12.56,50.26,0.0,0.0,-,0.0,100.0,7.44,96.24,1.037,17162
"2021-10-16 - CAR 3, NSH 2",NSH,Limited ReportFull Report,45.35,38.28,46.65,45.08,29.13,38.99,42.77,24.56,28.4,46.37,0.92,2.11,30.42,1.6,2.11,43.03,15.61,23.46,39.95,5.45,10.81,33.53,4.55,8.55,34.74,0.92,0.0,100.00,20.17,100.00,10.03,12.75,44.04,6.58,7.29,47.47,0.0,2.1,0.00,0.00,71.12,19.91,21.07,48.58,12.56,12.69,49.74,0.0,0.0,-,0.0,100.0,3.76,92.56,0.963,17162
"2021-10-16 - STL 5, COL 3",STL,Limited ReportFull Report,49.35,40.54,45.34,47.21,31.11,34.49,47.42,23.1,22.96,50.15,3.18,0.92,77.62,1.68,1.98,45.87,15.66,23.85,39.64,6.79,8.7,43.81,4.47,6.01,42.64,0.0,0.0,-,0.00,100.00,9.01,14.83,37.8,5.44,7.35,42.51,3.06,0.96,76.14,56.34,86.95,21.29,19.18,52.61,12.13,8.55,58.66,0.0,0.0,-,0.0,100.0,13.77,96.01,1.098,18022
"2021-10-16 - STL 5, COL 3",COL,Limited ReportFull Report,49.35,45.34,40.54,52.79,34.49,31.11,52.58,22.96,23.1,49.85,0.92,3.18,22.38,1.98,1.68,54.13,23.85,15.66,60.36,8.7,6.79,56.19,6.01,4.47,57.36,0.0,0.0,-,0.00,100.00,14.83,9.01,62.2,7.35,5.44,57.49,0.96,3.06,23.86,13.05,43.66,19.18,21.29,47.39,8.55,12.13,41.34,0.0,0.0,-,0.0,100.0,3.99,86.23,0.902,18022
"2021-10-16 - CGY 2, EDM 5",CGY,Limited ReportFull Report,43.933333333333,48.56,31.91,60.34,39.01,27.23,58.89,30.58,20.88,59.42,1.0,1.93,34.20,1.95,1.34,59.29,24.62,12.17,66.91,9.95,6.91,59.01,6.91,4.01,63.3,1.02,0.94,52.06,14.79,76.50,14.47,5.3,73.21,9.93,2.09,82.63,0.0,0.0,-,0.00,100.00,17.42,18.3,48.77,10.8,15.24,41.48,0.0,1.06,0.00,0.0,93.03,3.28,90.75,0.94,17745
"2021-10-16 - CGY 2, EDM 5",EDM,Limited ReportFull Report,43.933333333333,31.91,48.56,39.66,27.23,39.01,41.11,20.88,30.58,40.58,1.93,1.0,65.80,1.34,1.95,40.71,12.17,24.62,33.09,6.91,9.95,40.99,4.01,6.91,36.7,0.94,1.02,47.94,23.50,85.21,5.3,14.47,26.79,2.09,9.93,17.37,0.0,0.0,-,0.00,100.00,18.3,17.42,51.23,15.24,10.8,58.52,1.06,0.0,100.00,6.97,100.0,9.25,96.72,1.06,17745
"2021-10-16 - MIN 3, LA 2",MIN,Limited ReportFull Report,47.583333333333,41.17,40.79,50.24,35.83,32.57,52.38,28.37,23.43,54.77,3.14,0.95,76.77,2.21,1.78,55.32,20.12,23.32,46.32,8.55,10.1,45.85,7.49,6.54,53.38,2.09,0.0,100.00,27.92,100.00,11.58,13.15,46.83,7.2,5.74,55.63,1.05,0.0,100.00,14.61,100.00,18.03,16.47,52.26,11.72,10.93,51.74,0.0,0.88,0.00,0.0,91.92,11.08,95.94,1.07,12590
"2021-10-16 - MIN 3, LA 2",LA,Limited ReportFull Report,47.583333333333,40.79,41.17,49.76,32.57,35.83,47.62,23.43,28.37,45.23,0.95,3.14,23.23,1.78,2.21,44.68,23.32,20.12,53.68,10.1,8.55,54.15,6.54,7.49,46.62,0.0,2.09,0.00,0.00,72.08,13.15,11.58,53.17,5.74,7.2,44.37,0.0,1.05,0.00,0.00,85.39,16.47,18.03,47.74,10.93,11.72,48.26,0.88,0.0,100.00,8.08,100.0,4.06,88.92,0.93,12590
"2021-10-16 - WPG 3, SJ 4",WPG,Limited ReportFull Report,43.983333333333,39.01,34.51,53.06,21.57,25.97,45.37,15.49,17.65,46.74,2.07,0.99,67.69,1.04,1.91,35.31,14.63,15.29,48.9,4.42,7.56,36.88,3.28,5.85,35.93,1.06,0.99,51.68,32.26,83.08,10.12,7.73,56.69,5.08,3.94,56.34,1.02,0.0,100.00,20.14,100.00,25.49,20.0,56.03,5.1,6.82,42.76,0.0,0.0,-,0.0,100.0,13.37,94.4,1.078,16137
"2021-10-16 - WPG 3, SJ 4",SJ,Limited ReportFull Report,43.983333333333,34.51,39.01,46.94,25.97,21.57,54.63,17.65,15.49,53.26,0.99,2.07,32.31,1.91,1.04,64.69,15.29,14.63,51.1,7.56,4.42,63.12,5.85,3.28,64.07,0.99,1.06,48.32,16.92,67.74,7.73,10.12,43.31,3.94,5.08,43.66,0.0,1.02,0.00,0.00,79.86,20.0,25.49,43.97,6.82,5.1,57.24,0.0,0.0,-,0.0,100.0,5.6,86.63,0.922,16137
"2021-10-17 - DAL 2, OTT 3",DAL,Limited ReportFull Report,49.95,53.9,43.19,55.52,40.14,31.96,55.68,31.16,22.87,57.67,2.07,0.92,69.15,1.82,1.67,52.16,17.36,18.69,48.15,8.23,5.75,58.88,5.11,3.85,57.06,2.09,0.0,100.00,40.98,100.00,9.14,13.16,40.98,5.09,9.9,33.96,0.0,0.0,-,0.00,100.00,35.71,20.94,63.04,20.21,6.91,74.53,0.0,0.89,0.00,0.0,87.12,6.65,95.96,1.026,8067
"2021-10-17 - DAL 2, OTT 3",OTT,Limited ReportFull Report,49.95,43.19,53.9,44.48,31.96,40.14,44.32,22.87,31.16,42.33,0.92,2.07,30.85,1.67,1.82,47.84,18.69,17.36,51.85,5.75,8.23,41.12,3.85,5.11,42.94,0.0,2.09,0.00,0.00,59.02,13.16,9.14,59.02,9.9,5.09,66.04,0.0,0.0,-,0.00,100.00,20.94,35.71,36.96,6.91,20.21,25.47,0.89,0.0,100.00,12.88,100.0,4.04,93.35,0.974,8067
"2021-10-18 - NYR 2, TOR 1",NYR,Limited ReportFull Report,48.0,39.24,49.76,44.09,28.9,40.19,41.83,17.48,27.93,38.49,1.06,0.92,53.35,1.55,2.35,39.7,23.12,32.13,41.85,6.39,8.31,43.48,4.22,7.51,35.96,0.0,0.92,0.00,0.00,87.77,16.63,23.97,40.96,6.17,12.54,32.98,1.05,0.0,100.00,17.05,100.00,14.34,17.23,45.41,7.1,7.8,47.63,0.0,0.0,-,0.0,100.0,6.04,96.69,1.027,18098
"2021-10-18 - NYR 2, TOR 1",TOR,Limited ReportFull Report,48.0,49.76,39.24,55.91,40.19,28.9,58.17,27.93,17.48,61.51,0.92,1.06,46.65,2.35,1.55,60.3,32.13,23.12,58.15,8.31,6.39,56.52,7.51,4.22,64.04,0.92,0.0,100.00,12.23,100.00,23.97,16.63,59.04,12.54,6.17,67.02,0.0,1.05,0.00,0.00,82.95,17.23,14.34,54.59,7.8,7.1,52.37,0.0,0.0,-,0.0,100.0,3.31,93.96,0.973,18098
"2021-10-18 - SEA 1, PHI 6",SEA,Limited ReportFull Report,46.333333333333,25.97,40.59,39.02,21.73,33.72,39.19,17.06,26.34,39.31,1.0,5.91,14.53,1.97,2.32,45.89,11.8,22.56,34.34,8.99,10.08,47.15,7.92,10.22,43.65,1.02,2.95,25.77,12.91,71.18,2.96,12.57,19.09,1.97,7.14,21.59,0.0,1.95,0.00,0.00,72.70,12.64,15.07,45.61,7.11,7.56,48.45,0.0,1.07,0.00,0.0,85.87,5.89,77.58,0.835,17727
"2021-10-18 - SEA 1, PHI 6",PHI,Limited ReportFull Report,46.333333333333,40.59,25.97,60.98,33.72,21.73,60.81,26.34,17.06,60.69,5.91,1.0,85.47,2.32,1.97,54.11,22.56,11.8,65.66,10.08,8.99,52.85,10.22,7.92,56.35,2.95,1.02,74.23,28.82,87.09,12.57,2.96,80.91,7.14,1.97,78.41,1.95,0.0,100.00,27.30,100.00,15.07,12.64,54.39,7.56,7.11,51.55,1.07,0.0,100.00,14.13,100.0,22.42,94.11,1.165,17727
"2021-10-18 - ANA 3, CGY 2",ANA,Limited ReportFull Report,50.133333333333,37.11,59.97,38.23,33.42,45.37,42.42,21.48,34.31,38.51,1.01,1.89,34.89,1.7,3.33,33.75,11.11,32.46,25.5,5.14,10.72,32.4,5.08,7.88,39.2,0.0,0.0,-,0.00,100.00,5.92,22.0,21.2,5.01,13.8,26.65,1.06,0.95,52.74,21.10,93.13,23.24,21.57,51.87,9.41,11.39,45.25,0.0,0.95,0.00,0.0,91.69,4.71,94.5,0.992,15174
"2021-10-18 - ANA 3, CGY 2",CGY,Limited ReportFull Report,50.133333333333,59.97,37.11,61.77,45.37,33.42,57.58,34.31,21.48,61.49,1.89,1.01,65.11,3.33,1.7,66.25,32.46,11.11,74.5,10.72,5.14,67.6,7.88,5.08,60.8,0.0,0.0,-,0.00,100.00,22.0,5.92,78.8,13.8,5.01,73.35,0.95,1.06,47.26,6.87,78.90,21.57,23.24,48.13,11.39,9.41,54.75,0.95,0.0,100.00,8.31,100.0,5.5,95.29,1.008,15174
"2021-10-18 - STL 7, ARI 4",STL,Limited ReportFull Report,47.466666666667,42.36,31.71,57.19,35.96,27.43,56.73,27.14,16.29,62.5,6.32,2.78,69.48,2.33,2.0,53.83,22.9,14.22,61.7,11.06,7.85,58.5,9.97,6.02,62.35,3.23,1.82,64.05,32.43,69.85,11.96,6.26,65.64,7.37,1.94,79.15,3.15,0.95,76.86,42.70,51.20,18.27,14.86,55.14,8.83,8.11,52.14,0.0,0.0,-,0.0,100.0,23.3,82.94,1.062,15235
"2021-10-18 - STL 7, ARI 4",ARI,Limited ReportFull Report,47.466666666667,31.71,42.36,42.81,27.43,35.96,43.27,16.29,27.14,37.5,2.78,6.32,30.52,2.0,2.33,46.17,14.22,22.9,38.3,7.85,11.06,41.5,6.02,9.97,37.65,1.82,3.23,35.95,30.15,67.57,6.26,11.96,34.36,1.94,7.37,20.85,0.95,3.15,23.14,48.80,57.30,14.86,18.27,44.86,8.11,8.83,47.86,0.0,0.0,-,0.0,100.0,17.06,76.7,0.938,15235
"2021-10-19 - VAN 2, BUF 5",VAN,Limited ReportFull Report,47.266666666667,32.96,42.15,43.88,28.03,35.01,44.46,26.95,29.61,47.65,2.11,3.78,35.86,1.54,2.27,40.38,13.24,20.41,39.35,10.35,12.91,44.5,9.18,11.24,44.95,1.06,2.85,27.09,11.53,74.66,3.05,7.31,29.42,2.03,5.66,26.43,1.05,0.0,100.00,51.78,100.00,19.0,20.72,47.83,15.68,11.69,57.29,0.0,0.89,0.00,0.0,92.39,7.84,87.24,0.951,7376
"2021-10-19 - VAN 2, BUF 5",BUF,Limited ReportFull Report,47.266666666667,42.15,32.96,56.12,35.01,28.03,55.54,29.61,26.95,52.35,3.78,2.11,64.14,2.27,1.54,59.62,20.41,13.24,60.65,12.91,10.35,55.5,11.24,9.18,55.05,2.85,1.06,72.91,25.34,88.47,7.31,3.05,70.58,5.66,2.03,73.57,0.0,1.05,0.00,0.00,48.22,20.72,19.0,52.17,11.69,15.68,42.71,0.89,0.0,100.00,7.61,100.0,12.76,92.16,1.049,7376
"2021-10-19 - SJ 5, MTL 0",SJ,Limited ReportFull Report,49.966666666667,34.72,35.24,49.63,23.92,23.56,50.37,18.07,13.55,57.15,3.18,0.0,100.00,1.56,1.09,58.93,15.86,14.34,52.52,8.07,3.29,71.05,4.54,2.45,64.98,2.14,0.0,100.00,47.18,100.00,8.02,10.89,42.42,5.44,5.37,50.3,0.0,0.0,-,0.00,100.00,18.85,19.34,49.35,5.89,4.88,54.7,1.12,0.0,100.00,18.97,100.0,17.6,100.0,1.176,16095
"2021-10-19 - SJ 5, MTL 0",MTL,Limited ReportFull Report,49.966666666667,35.24,34.72,50.37,23.56,23.92,49.63,13.55,18.07,42.85,0.0,3.18,0.00,1.09,1.56,41.07,14.34,15.86,47.48,3.29,8.07,28.95,2.45,4.54,35.02,0.0,2.14,0.00,0.00,52.82,10.89,8.02,57.58,5.37,5.44,49.7,0.0,0.0,-,0.00,100.00,19.34,18.85,50.65,4.88,5.89,45.3,0.0,1.12,0.00,0.0,81.03,0.0,82.4,0.824,16095
"2021-10-19 - CBJ 1, DET 4",CBJ,Limited ReportFull Report,45.083333333333,36.7,48.5,43.08,29.59,44.4,40.0,18.38,36.56,33.45,0.0,1.93,0.00,1.85,2.82,39.65,19.87,23.1,46.24,10.65,11.34,48.43,7.38,9.52,43.65,0.0,0.0,-,0.00,100.00,9.25,11.76,44.03,4.09,8.82,31.68,0.0,1.89,0.00,0.00,78.57,16.03,25.06,39.0,5.99,18.26,24.71,0.0,0.0,-,0.0,100.0,0.0,94.72,0.947,14165
"2021-10-19 - CBJ 1, DET 4",DET,Limited ReportFull Report,45.083333333333,48.5,36.7,56.92,44.4,29.59,60.0,36.56,18.38,66.55,1.93,0.0,100.00,2.82,1.85,60.35,23.1,19.87,53.76,11.34,10.65,51.57,9.52,7.38,56.35,0.0,0.0,-,0.00,100.00,11.76,9.25,55.97,8.82,4.09,68.32,1.89,0.0,100.00,21.43,100.00,25.06,16.03,61.0,18.26,5.99,75.29,0.0,0.0,-,0.0,100.0,5.28,100.0,1.053,14165
"2021-10-19 - FLA 4, TB 1",FLA,Limited ReportFull Report,41.233333333333,40.3,32.24,55.56,29.63,26.8,52.51,25.25,19.36,56.61,2.13,0.92,69.78,1.56,1.5,50.91,24.51,17.51,58.33,5.38,7.27,42.52,4.28,5.5,43.75,1.06,0.0,100.00,24.76,100.00,19.12,10.15,65.33,10.46,4.68,69.09,1.04,0.96,51.97,9.94,79.47,22.18,25.8,46.22,10.49,9.06,53.64,0.0,0.0,-,0.0,100.0,8.44,95.23,1.037,19092
"2021-10-19 - FLA 4, TB 1",TB,Limited ReportFull Report,41.233333333333,32.24,40.3,44.44,26.8,29.63,47.49,19.36,25.25,43.39,0.92,2.13,30.22,1.5,1.56,49.09,17.51,24.51,41.67,7.27,5.38,57.48,5.5,4.28,56.25,0.0,1.06,0.00,0.00,75.24,10.15,19.12,34.67,4.68,10.46,30.91,0.96,1.04,48.03,20.53,90.06,25.8,22.18,53.78,9.06,10.49,46.36,0.0,0.0,-,0.0,100.0,4.77,91.56,0.963,19092
"2021-10-19 - SEA 2, NJ 4",SEA,Limited ReportFull Report,43.75,38.47,45.68,45.71,29.06,37.64,43.57,20.71,27.14,43.28,1.01,2.92,25.78,1.8,2.8,39.16,20.46,26.58,43.49,8.0,17.09,31.88,6.92,14.24,32.69,1.04,2.92,26.17,14.97,79.49,12.18,9.41,56.41,4.93,2.0,71.17,0.0,0.0,-,0.00,100.00,24.29,22.4,52.03,7.0,9.59,42.19,0.0,0.0,-,0.0,100.0,4.9,89.24,0.941,13806
"2021-10-19 - SEA 2, NJ 4",NJ,Limited ReportFull Report,43.75,45.68,38.47,54.29,37.64,29.06,56.43,27.14,20.71,56.72,2.92,1.01,74.22,2.8,1.8,60.84,26.58,20.46,56.51,17.09,8.0,68.12,14.24,6.92,67.31,2.92,1.04,73.83,20.51,85.03,9.41,12.18,43.59,2.0,4.93,28.83,0.0,0.0,-,0.00,100.00,22.4,24.29,47.97,9.59,7.0,57.81,0.0,0.0,-,0.0,100.0,10.76,95.1,1.059,13806
"2021-10-19 - DAL 2, PIT 1",DAL,Limited ReportFull Report,58.0,37.18,46.85,44.24,28.96,32.58,47.06,23.71,21.19,52.81,1.06,0.92,53.35,1.69,1.41,54.53,22.07,17.74,55.44,8.52,6.49,56.76,8.43,4.67,64.35,0.0,0.92,0.00,0.00,80.35,13.53,11.17,54.78,8.27,4.81,63.21,1.05,0.0,100.00,12.72,100.00,12.29,24.32,33.57,5.07,9.86,33.95,0.0,0.0,-,0.0,100.0,4.46,95.64,1.001,16450
"2021-10-19 - DAL 2, PIT 1",PIT,Limited ReportFull Report,58.0,46.85,37.18,55.76,32.58,28.96,52.94,21.19,23.71,47.19,0.92,1.06,46.65,1.41,1.69,45.47,17.74,22.07,44.56,6.49,8.52,43.24,4.67,8.43,35.65,0.92,0.0,100.00,19.65,100.00,11.17,13.53,45.22,4.81,8.27,36.79,0.0,1.05,0.00,0.00,87.28,24.32,12.29,66.43,9.86,5.07,66.05,0.0,0.0,-,0.0,100.0,4.36,95.54,0.999,16450
"2021-10-19 - COL 3, WSH 6",COL,Limited ReportFull Report,45.05,27.57,54.03,33.79,19.26,42.42,31.22,16.25,32.54,33.3,1.01,4.8,17.39,1.12,2.81,28.44,13.85,27.46,33.52,5.16,12.47,29.28,4.05,10.74,27.39,1.01,1.88,34.92,24.94,82.46,8.5,15.07,36.06,4.76,7.88,37.67,0.0,1.89,0.00,0.00,76.01,11.12,21.57,34.02,7.42,11.73,38.74,0.0,1.07,0.00,0.0,90.89,6.23,85.24,0.915,18573
"2021-10-19 - COL 3, WSH 6",WSH,Limited ReportFull Report,45.05,54.03,27.57,66.21,42.42,19.26,68.78,32.54,16.25,66.7,4.8,1.01,82.61,2.81,1.12,71.56,27.46,13.85,66.48,12.47,5.16,70.72,10.74,4.05,72.61,1.88,1.01,65.08,17.54,75.06,15.07,8.5,63.94,7.88,4.76,62.33,1.89,0.0,100.00,23.99,100.00,21.57,11.12,65.98,11.73,7.42,61.26,1.07,0.0,100.00,9.11,100.0,14.76,93.77,1.085,18573
"2021-10-19 - NYI 4, CHI 1",NYI,Limited ReportFull Report,49.883333333333,45.14,49.61,47.64,32.67,35.7,47.78,25.14,28.6,46.78,4.26,0.92,82.30,1.24,1.83,40.49,14.38,20.92,40.75,2.18,8.95,19.61,2.17,5.35,28.84,1.06,0.91,53.83,48.84,83.03,12.35,11.78,51.18,6.46,7.53,46.18,2.01,0.0,100.00,31.13,100.00,27.52,27.11,50.38,16.55,15.64,51.41,1.12,0.0,100.00,6.75,100.0,16.96,96.79,1.138,20279
"2021-10-19 - NYI 4, CHI 1",CHI,Limited ReportFull Report,49.883333333333,49.61,45.14,52.36,35.7,32.67,52.22,28.6,25.14,53.22,0.92,4.26,17.70,1.83,1.24,59.51,20.92,14.38,59.25,8.95,2.18,80.39,5.35,2.17,71.16,0.91,1.06,46.17,16.97,51.16,11.78,12.35,48.82,7.53,6.46,53.82,0.0,2.01,0.00,0.00,68.87,27.11,27.52,49.62,15.64,16.55,48.59,0.0,1.12,0.00,0.0,93.25,3.21,83.04,0.862,20279
"2021-10-19 - LA 1, NSH 2",LA,Limited ReportFull Report,49.4,38.94,46.84,45.4,30.06,32.31,48.2,21.53,23.0,48.35,1.06,0.94,52.82,1.25,1.54,44.7,15.74,20.53,43.4,4.25,5.45,43.8,3.1,3.67,45.82,0.0,0.94,0.00,0.00,74.31,11.46,15.06,43.2,6.26,8.64,42.01,0.0,0.0,-,0.00,100.00,20.28,21.49,48.55,10.96,9.87,52.63,1.05,0.0,100.00,9.61,100.0,4.91,95.9,1.008,17159
"2021-10-19 - LA 1, NSH 2",NSH,Limited ReportFull Report,49.4,46.84,38.94,54.6,32.31,30.06,51.8,23.0,21.53,51.65,0.94,1.06,47.18,1.54,1.25,55.3,20.53,15.74,56.6,5.45,4.25,56.2,3.67,3.1,54.18,0.94,0.0,100.00,25.69,100.00,15.06,11.46,56.8,8.64,6.26,57.99,0.0,0.0,-,0.00,100.00,21.49,20.28,51.45,9.87,10.96,47.37,0.0,1.05,0.00,0.0,90.39,4.1,95.09,0.992,17159
"2021-10-19 - WPG 5, MIN 6",WPG,Limited ReportFull Report,41.483333333333,44.08,49.14,47.29,27.64,35.7,43.63,20.11,29.43,40.6,3.19,1.85,63.32,1.26,1.93,39.52,15.07,28.35,34.71,4.36,9.07,32.48,2.17,7.25,23.01,0.0,1.84,0.00,0.00,74.69,10.76,19.03,36.12,7.33,9.41,43.78,2.09,0.0,100.00,28.53,100.00,25.67,19.87,56.36,10.58,12.62,45.59,1.05,0.0,100.00,9.96,100.0,15.86,93.72,1.096,18156
"2021-10-19 - WPG 5, MIN 6",MIN,Limited ReportFull Report,41.483333333333,49.14,44.08,52.71,35.7,27.64,56.37,29.43,20.11,59.4,1.85,3.19,36.68,1.93,1.26,60.48,28.35,15.07,65.29,9.07,4.36,67.52,7.25,2.17,76.99,1.84,0.0,100.00,25.31,100.00,19.03,10.76,63.88,9.41,7.33,56.22,0.0,2.09,0.00,0.00,71.47,19.87,25.67,43.64,12.62,10.58,54.41,0.0,1.05,0.00,0.0,90.04,6.28,84.14,0.904,18156
"2021-10-19 - ANA 5, EDM 6",ANA,Limited ReportFull Report,45.033333333333,49.59,41.02,54.73,35.16,31.61,52.66,25.59,24.16,51.43,4.14,2.81,59.54,1.98,2.58,43.46,21.1,22.65,48.23,6.42,12.13,34.61,4.27,9.41,31.23,1.06,1.86,36.28,24.78,80.23,14.67,10.43,58.45,8.24,6.78,54.85,1.06,0.0,100.00,12.84,100.00,24.36,16.27,59.95,10.87,7.81,58.21,0.94,0.95,49.79,8.63,87.88,16.16,88.37,1.045,14082
"2021-10-19 - ANA 5, EDM 6",EDM,Limited ReportFull Report,45.033333333333,41.02,49.59,45.27,31.61,35.16,47.34,24.16,25.59,48.57,2.81,4.14,40.46,2.58,1.98,56.54,22.65,21.1,51.77,12.13,6.42,65.39,9.41,4.27,68.77,1.86,1.06,63.72,19.77,75.22,10.43,14.67,41.55,6.78,8.24,45.15,0.0,1.06,0.00,0.00,87.16,16.27,24.36,40.05,7.81,10.87,41.79,0.95,0.94,50.21,12.12,91.37,11.63,83.84,0.955,14082
"2021-10-20 - BOS 3, PHI 6",BOS,Limited ReportFull Report,55.05,65.9,43.72,60.12,45.34,27.72,62.06,36.68,22.65,61.82,3.04,3.86,44.01,3.26,1.67,66.09,37.66,17.99,67.67,15.97,3.93,80.27,10.84,3.97,73.18,3.06,1.93,61.28,28.20,51.38,21.33,14.36,59.76,9.93,10.01,49.81,0.0,1.89,0.00,0.00,81.11,25.72,20.04,56.21,13.16,7.5,63.68,0.0,0.0,-,0.0,100.0,8.28,82.94,0.912,15310
"2021-10-20 - BOS 3, PHI 6",PHI,Limited ReportFull Report,55.05,43.72,65.9,39.88,27.72,45.34,37.94,22.65,36.68,38.18,3.86,3.04,55.99,1.67,3.26,33.91,17.99,37.66,32.33,3.93,15.97,19.73,3.97,10.84,26.82,1.93,3.06,38.72,48.62,71.80,14.36,21.33,40.24,10.01,9.93,50.19,1.89,0.0,100.00,18.89,100.00,20.04,25.72,43.79,7.5,13.16,36.32,0.0,0.0,-,0.0,100.0,17.06,91.72,1.088,15310
"2021-10-20 - STL 3, VGK 1",STL,Limited ReportFull Report,50.266666666667,52.33,56.84,47.94,38.55,45.13,46.07,33.43,37.49,47.13,2.07,0.94,68.67,3.23,3.1,50.99,39.11,29.01,57.41,16.71,12.59,57.03,13.44,10.85,55.35,2.07,0.94,68.72,15.39,91.32,22.24,16.45,57.47,13.27,9.68,57.82,0.0,0.0,-,0.00,100.00,13.21,23.19,36.29,7.09,12.83,35.61,0.0,0.0,-,0.0,100.0,6.19,97.48,1.037,17690
"2021-10-20 - STL 3, VGK 1",VGK,Limited ReportFull Report,50.266666666667,56.84,52.33,52.06,45.13,38.55,53.93,37.49,33.43,52.87,0.94,2.07,31.33,3.1,3.23,49.01,29.01,39.11,42.59,12.59,16.71,42.97,10.85,13.44,44.65,0.94,2.07,31.28,8.68,84.61,16.45,22.24,42.53,9.68,13.27,42.18,0.0,0.0,-,0.00,100.00,23.19,13.21,63.71,12.83,7.09,64.39,0.0,0.0,-,0.0,100.0,2.52,93.81,0.963,17690
"2021-10-21 - CAR 4, MTL 1",CAR,Limited ReportFull Report,45.666666666667,46.17,36.35,55.95,39.21,25.02,61.05,29.26,18.07,61.83,2.15,0.0,100.00,1.74,1.48,54.1,21.97,19.7,52.73,10.07,7.89,56.07,5.54,6.16,47.39,1.08,0.0,100.00,19.52,100.00,12.02,11.68,50.73,7.49,5.51,57.62,0.0,0.0,-,0.00,100.00,19.57,12.52,60.98,14.03,5.52,71.78,1.11,0.0,100.00,7.92,100.0,7.36,100.0,1.074,19174
"2021-10-21 - CAR 4, MTL 1",MTL,Limited ReportFull Report,45.666666666667,36.35,46.17,44.05,25.02,39.21,38.95,18.07,29.26,38.17,0.0,2.15,0.00,1.48,1.74,45.9,19.7,21.97,47.27,7.89,10.07,43.93,6.16,5.54,52.61,0.0,1.08,0.00,0.00,80.48,11.68,12.02,49.27,5.51,7.49,42.38,0.0,0.0,-,0.00,100.00,12.52,19.57,39.02,5.52,14.03,28.22,0.0,1.11,0.00,0.0,92.08,0.0,92.64,0.926,19174
"2021-10-21 - SJ 2, OTT 1",SJ,Limited ReportFull Report,47.116666666667,40.94,49.18,45.43,25.24,33.84,42.72,19.86,18.01,52.44,1.01,0.94,51.74,1.7,1.77,48.97,22.2,22.26,49.93,5.31,9.05,36.96,5.26,2.84,64.94,1.01,0.0,100.00,19.19,100.00,16.85,13.16,56.16,8.33,5.81,58.91,0.0,0.95,0.00,0.00,83.69,23.19,36.55,38.82,6.35,7.45,45.99,0.0,0.0,-,0.0,100.0,5.09,94.76,0.999,8994
