Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
"2023-10-14 - SEA 1, STL 2",STL,Limited ReportFull Report,50.116666666667,40.79,56.14,42.09,31.41,37.49,45.59,21.06,26.92,43.89,0.92,0.0,100.00,1.62,1.83,47.04,17.68,27.49,39.15,5.45,9.64,36.13,2.78,6.32,30.53,0.0,0.0,-,0.00,100.00,12.22,17.84,40.65,7.6,8.32,47.75,0.96,0.0,100.00,12.64,100.00,27.16,33.88,44.5,10.85,12.25,46.96,0.0,0.0,-,0.0,100.0,4.39,100.0,1.044,18096
"2023-10-14 - VAN 4, EDM 3",VAN,Limited ReportFull Report,43.833333333333,22.76,54.35,29.52,15.55,34.74,30.92,13.5,21.71,38.34,3.17,0.94,77.06,1.28,3.13,29.08,10.43,27.87,27.24,4.26,15.68,21.36,4.22,8.4,33.43,3.18,0.94,77.13,75.32,88.79,6.17,11.88,34.2,5.16,4.68,52.41,0.0,0.0,-,0.00,100.00,13.47,27.66,32.74,2.12,8.53,19.87,0.0,0.0,-,0.0,100.0,23.49,95.65,1.191,18347
"2023-10-14 - VAN 4, EDM 3",EDM,Limited ReportFull Report,43.833333333333,54.35,22.76,70.48,34.74,15.55,69.08,21.71,13.5,61.66,0.94,3.17,22.94,3.13,1.28,70.92,27.87,10.43,72.76,15.68,4.26,78.64,8.4,4.22,66.57,0.94,3.18,22.87,11.21,24.68,11.88,6.17,65.8,4.68,5.16,47.59,0.0,0.0,-,0.00,100.00,27.66,13.47,67.26,8.53,2.12,80.13,0.0,0.0,-,0.0,100.0,4.35,76.51,0.809,18347
"2023-10-14 - COL 2, SJ 1",COL,Limited ReportFull Report,45.833333333333,76.12,37.43,67.04,54.78,27.67,66.44,35.06,15.33,69.57,0.0,0.94,0.00,3.44,1.7,66.87,31.02,21.94,58.57,17.11,5.8,74.7,9.91,3.85,72.04,0.0,0.94,0.00,0.00,75.52,13.79,16.38,45.71,6.04,6.98,46.4,0.0,0.0,-,0.00,100.00,55.2,18.02,75.39,16.98,3.23,84.02,0.0,0.0,-,0.0,100.0,0.0,93.85,0.938,17435
"2023-10-14 - COL 2, SJ 1",SJ,Limited ReportFull Report,45.833333333333,37.43,76.12,32.96,27.67,54.78,33.56,15.33,35.06,30.43,0.94,0.0,100.00,1.7,3.44,33.13,21.94,31.02,41.43,5.8,17.11,25.3,3.85,9.91,27.96,0.94,0.0,100.00,24.48,100.00,16.38,13.79,54.29,6.98,6.04,53.6,0.0,0.0,-,0.00,100.00,18.02,55.2,24.61,3.23,16.98,15.98,0.0,0.0,-,0.0,100.0,6.15,100.0,1.062,17435
"2023-10-14 - ANA 1, VGK 4",ANA,Limited ReportFull Report,41.716666666667,38.26,50.88,42.92,29.04,36.08,44.6,17.43,26.65,39.54,1.0,0.99,50.39,1.82,2.52,42.00,19.1,26.95,41.47,8.01,10.69,42.83,2.92,7.9,26.97,1.02,0.99,50.81,35.05,87.47,11.04,16.54,40.03,5.07,3.02,62.65,0.0,0.0,-,0.00,100.00,25.67,27.11,48.63,9.26,13.79,40.17,0.0,0.0,-,0.0,100.0,5.76,96.29,1.021,18033
"2023-10-14 - ANA 1, VGK 4",VGK,Limited ReportFull Report,41.716666666667,50.88,38.26,57.08,36.08,29.04,55.4,26.65,17.43,60.46,0.99,1.0,49.61,2.52,1.82,58.00,26.95,19.1,58.53,10.69,8.01,57.17,7.9,2.92,73.03,0.99,1.02,49.19,12.53,64.95,16.54,11.04,59.97,3.02,5.07,37.35,0.0,0.0,-,0.00,100.00,27.11,25.67,51.37,13.79,9.26,59.83,0.0,0.0,-,0.0,100.0,3.71,94.24,0.979,18033
"2023-10-14 - CAR 6, LA 5",CAR,Limited ReportFull Report,40.583333333333,31.46,36.46,46.32,21.15,25.11,45.72,13.41,18.23,42.37,3.15,1.87,62.80,0.94,1.39,40.30,11.16,19.08,36.91,3.44,6.06,36.19,2.32,1.74,57.16,0.0,0.0,-,0.00,100.00,7.83,12.65,38.24,4.32,6.3,40.7,2.02,1.03,66.32,46.85,83.67,19.03,24.56,43.65,5.7,10.06,36.17,1.12,0.88,55.86,19.59,91.23,23.53,89.75,1.133,17517
"2023-10-14 - CAR 6, LA 5",LA,Limited ReportFull Report,40.583333333333,36.46,31.46,53.68,25.11,21.15,54.28,18.23,13.41,57.63,1.87,3.15,37.20,1.39,0.94,59.70,19.08,11.16,63.09,6.06,3.44,63.81,1.74,2.32,42.84,0.0,0.0,-,0.00,100.00,12.65,7.83,61.76,6.3,4.32,59.3,1.03,2.02,33.68,16.33,53.15,24.56,19.03,56.35,10.06,5.7,63.83,0.88,1.12,44.14,8.77,80.41,10.25,76.47,0.867,17517
"2023-10-15 - TB 2, OTT 5",TB,Limited ReportFull Report,48.033333333333,39.67,52.46,43.06,26.55,36.25,42.28,18.51,31.32,37.15,2.02,3.82,34.62,1.34,1.85,41.90,18.06,22.36,44.68,6.2,6.79,47.73,4.03,6.87,36.95,2.02,2.87,41.29,50.16,58.20,11.65,15.74,42.53,6.96,7.87,46.93,0.0,0.95,0.00,0.00,87.96,26.12,32.19,44.79,6.77,12.73,34.72,0.0,0.0,-,0.0,100.0,10.93,87.81,0.987,15584
"2023-10-15 - TB 2, OTT 5",OTT,Limited ReportFull Report,48.033333333333,52.46,39.67,56.94,36.25,26.55,57.72,31.32,18.51,62.85,3.82,2.02,65.38,1.85,1.34,58.10,22.36,18.06,55.32,6.79,6.2,52.27,6.87,4.03,63.05,2.87,2.02,58.71,41.80,49.84,15.74,11.65,57.47,7.87,6.96,53.07,0.95,0.0,100.00,12.04,100.00,32.19,26.12,55.21,12.73,6.77,65.28,0.0,0.0,-,0.0,100.0,12.19,89.07,1.013,15584
"2023-10-15 - CAR 3, ANA 6",CAR,Limited ReportFull Report,42.683333333333,58.83,41.1,58.87,38.31,31.69,54.73,20.82,21.16,49.6,1.0,2.92,25.61,1.67,2.35,41.58,21.14,20.57,50.69,5.91,8.99,39.65,0.97,8.07,10.78,0.0,0.0,-,0.00,100.00,14.81,11.75,55.75,6.73,6.2,52.05,1.0,1.92,34.14,14.81,68.98,36.24,20.92,63.4,12.71,5.61,69.4,0.0,1.06,0.00,0.0,81.06,4.82,86.21,0.91,17278
"2023-10-15 - CAR 3, ANA 6",ANA,Limited ReportFull Report,42.683333333333,41.1,58.83,41.13,31.69,38.31,45.27,21.16,20.82,50.4,2.92,1.0,74.39,2.35,1.67,58.42,20.57,21.14,49.31,8.99,5.91,60.35,8.07,0.97,89.22,0.0,0.0,-,0.00,100.00,11.75,14.81,44.25,6.2,6.73,47.95,1.92,1.0,65.86,31.02,85.19,20.92,36.24,36.6,5.61,12.71,30.6,1.06,0.0,100.00,18.94,100.0,13.79,95.18,1.09,17278
"2023-10-16 - DET 4, CBJ 0",DET,Limited ReportFull Report,44.0,37.53,27.59,57.64,29.21,19.92,59.45,21.32,15.16,58.45,2.13,0.0,100.00,1.74,1.06,62.12,18.27,9.9,64.86,8.01,2.7,74.79,8.02,2.72,74.68,1.08,0.0,100.00,13.49,100.00,10.42,7.14,59.34,5.51,3.66,60.09,1.05,0.0,100.00,19.10,100.00,30.61,17.84,63.18,7.86,6.1,56.32,0.0,0.0,-,0.0,100.0,10.0,100.0,1.1,14959
"2023-10-16 - DET 4, CBJ 0",CBJ,Limited ReportFull Report,44.0,27.59,37.53,42.36,19.92,29.21,40.55,15.16,21.32,41.55,0.0,2.13,0.00,1.06,1.74,37.88,9.9,18.27,35.14,2.7,8.01,25.21,2.72,8.02,25.32,0.0,1.08,0.00,0.00,86.51,7.14,10.42,40.66,3.66,5.51,39.91,0.0,1.05,0.00,0.00,80.90,17.84,30.61,36.82,6.1,7.86,43.68,0.0,0.0,-,0.0,100.0,0.0,90.0,0.9,14959
"2023-10-16 - FLA 4, NJ 3",FLA,Limited ReportFull Report,43.05,44.08,40.58,52.07,33.55,26.65,55.73,26.76,18.32,59.36,3.18,0.92,77.62,1.82,1.43,55.87,21.28,22.46,48.66,7.92,6.06,56.66,5.62,4.37,56.26,3.21,0.91,77.96,57.18,79.21,13.59,16.04,45.86,5.48,7.2,43.23,0.0,0.0,-,0.00,100.00,23.53,16.7,58.5,13.57,5.81,70.01,0.0,0.0,-,0.0,100.0,11.89,94.99,1.069,15023
"2023-10-16 - FLA 4, NJ 3",NJ,Limited ReportFull Report,43.05,40.58,44.08,47.93,26.65,33.55,44.27,18.32,26.76,40.64,0.92,3.18,22.38,1.43,1.82,44.13,22.46,21.28,51.34,6.06,7.92,43.34,4.37,5.62,43.74,0.91,3.21,22.04,20.79,42.82,16.04,13.59,54.14,7.2,5.48,56.77,0.0,0.0,-,0.00,100.00,16.7,23.53,41.5,5.81,13.57,29.99,0.0,0.0,-,0.0,100.0,5.01,88.11,0.931,15023
"2023-10-16 - ARI 1, NYR 2",ARI,Limited ReportFull Report,45.733333333333,34.41,50.05,40.74,24.3,35.85,40.4,17.16,20.85,45.15,0.0,0.94,0.00,1.63,1.95,45.52,19.71,26.43,42.71,4.2,7.79,35.02,3.16,3.97,44.32,0.0,0.0,-,0.00,100.00,15.34,18.87,44.85,7.15,7.82,47.75,0.0,0.95,0.00,0.00,87.88,16.03,23.96,40.08,5.9,9.06,39.45,0.0,0.0,-,0.0,100.0,0.0,95.48,0.955,18006
"2023-10-16 - ARI 1, NYR 2",NYR,Limited ReportFull Report,45.733333333333,50.05,34.41,59.26,35.85,24.3,59.6,20.85,17.16,54.85,0.94,0.0,100.00,1.95,1.63,54.48,26.43,19.71,57.29,7.79,4.2,64.98,3.97,3.16,55.68,0.0,0.0,-,0.00,100.00,18.87,15.34,55.15,7.82,7.15,52.25,0.95,0.0,100.00,12.12,100.00,23.96,16.03,59.92,9.06,5.9,60.55,0.0,0.0,-,0.0,100.0,4.52,100.0,1.045,18006
"2023-10-16 - CHI 4, TOR 1",CHI,Limited ReportFull Report,45.716666666667,54.95,59.41,48.05,32.8,39.47,45.39,26.37,23.96,52.39,2.11,0.92,69.58,2.14,2.63,44.93,24.73,24.71,50.02,8.59,9.88,46.5,7.46,8.04,48.1,1.06,0.92,53.56,14.20,88.59,16.31,14.69,52.61,11.66,6.52,64.12,1.05,0.0,100.00,9.02,100.00,25.96,36.98,41.25,6.22,9.31,40.05,0.0,0.0,-,0.0,100.0,8.01,96.15,1.042,19101
"2023-10-16 - CHI 4, TOR 1",TOR,Limited ReportFull Report,45.716666666667,59.41,54.95,51.95,39.47,32.8,54.61,23.96,26.37,47.61,0.92,2.11,30.42,2.63,2.14,55.07,24.71,24.73,49.98,9.88,8.59,53.5,8.04,7.46,51.9,0.92,1.06,46.44,11.41,85.80,14.69,16.31,47.39,6.52,11.66,35.88,0.0,1.05,0.00,0.00,90.98,36.98,25.96,58.75,9.31,6.22,59.95,0.0,0.0,-,0.0,100.0,3.85,91.99,0.958,19101
"2023-10-16 - CGY 2, WSH 3",CGY,Limited ReportFull Report,45.9,59.41,36.91,61.68,40.26,24.09,62.56,31.58,16.86,65.2,1.06,1.87,36.04,2.68,1.23,68.57,23.53,18.39,56.13,10.82,3.56,75.27,7.57,3.57,67.97,0.0,0.93,0.00,0.00,73.97,12.82,14.83,46.36,6.24,9.52,39.61,1.05,0.96,52.27,16.86,89.90,41.58,16.77,71.26,16.81,3.81,81.53,0.0,0.0,-,0.0,100.0,3.35,88.88,0.922,16489
"2023-10-16 - CGY 2, WSH 3",WSH,Limited ReportFull Report,45.9,36.91,59.41,38.32,24.09,40.26,37.44,16.86,31.58,34.8,1.87,1.06,63.96,1.23,2.68,31.43,18.39,23.53,43.87,3.56,10.82,24.73,3.57,7.57,32.03,0.93,0.0,100.00,26.03,100.00,14.83,12.82,53.64,9.52,6.24,60.39,0.96,1.05,47.73,10.10,83.14,16.77,41.58,28.74,3.81,16.81,18.47,0.0,0.0,-,0.0,100.0,11.12,96.65,1.078,16489
"2023-10-17 - TB 2, BUF 3",TB,Limited ReportFull Report,45.816666666667,39.05,43.09,47.54,29.0,35.21,45.17,17.49,24.86,41.29,1.01,1.93,34.43,1.31,1.72,43.27,15.86,19.23,45.19,1.99,7.94,20.04,0.97,5.06,16.15,1.04,0.0,100.00,106.28,100.00,13.57,11.51,54.11,6.01,7.07,45.97,0.0,1.89,0.00,0.00,73.26,27.45,24.24,53.1,10.32,10.61,49.31,0.0,0.0,-,0.0,100.0,5.8,92.23,0.98,12598
"2023-10-17 - TB 2, BUF 3",BUF,Limited ReportFull Report,45.816666666667,43.09,39.05,52.46,35.21,29.0,54.83,24.86,17.49,58.71,1.93,1.01,65.57,1.72,1.31,56.73,19.23,15.86,54.81,7.94,1.99,79.96,5.06,0.97,83.85,0.0,1.04,0.00,0.00,-6.28,11.51,13.57,45.89,7.07,6.01,54.03,1.89,0.0,100.00,26.74,100.00,24.24,27.45,46.9,10.61,10.32,50.69,0.0,0.0,-,0.0,100.0,7.77,94.2,1.02,12598
"2023-10-17 - MIN 5, MTL 2",MIN,Limited ReportFull Report,37.816666666667,42.03,24.34,63.33,23.58,21.42,52.4,16.95,13.71,55.28,0.0,1.83,0.00,1.31,1.26,50.94,22.19,11.28,66.3,5.62,3.5,61.64,2.32,1.81,56.08,0.0,0.0,-,0.00,100.00,16.76,7.64,68.68,5.53,2.64,67.7,0.0,1.92,0.00,0.00,27.28,18.53,13.92,57.11,8.1,9.03,47.26,0.0,0.0,-,0.0,100.0,0.0,86.62,0.866,21105
"2023-10-17 - MIN 5, MTL 2",MTL,Limited ReportFull Report,37.816666666667,24.34,42.03,36.67,21.42,23.58,47.6,13.71,16.95,44.72,1.83,0.0,100.00,1.26,1.31,49.06,11.28,22.19,33.7,3.5,5.62,38.36,1.81,2.32,43.92,0.0,0.0,-,0.00,100.00,7.64,16.76,31.32,2.64,5.53,32.3,1.92,0.0,100.00,72.72,100.00,13.92,18.53,42.89,9.03,8.1,52.74,0.0,0.0,-,0.0,100.0,13.38,100.0,1.134,21105
"2023-10-17 - VAN 0, PHI 2",VAN,Limited ReportFull Report,42.7,39.0,44.75,46.57,29.42,37.81,43.76,17.06,32.59,34.37,0.0,0.94,0.00,1.68,3.39,33.14,20.5,27.47,42.73,8.97,14.88,37.6,2.96,13.04,18.48,0.0,0.0,-,0.00,100.00,11.25,12.74,46.89,5.93,9.15,39.34,0.0,0.95,0.00,0.00,89.64,20.21,12.88,61.08,8.03,5.61,58.89,0.0,0.0,-,0.0,100.0,0.0,97.1,0.971,18883
"2023-10-17 - VAN 0, PHI 2",PHI,Limited ReportFull Report,42.7,44.75,39.0,53.43,37.81,29.42,56.24,32.59,17.06,65.63,0.94,0.0,100.00,3.39,1.68,66.86,27.47,20.5,57.27,14.88,8.97,62.4,13.04,2.96,81.52,0.0,0.0,-,0.00,100.00,12.74,11.25,53.11,9.15,5.93,60.66,0.95,0.0,100.00,10.36,100.00,12.88,20.21,38.92,5.61,8.03,41.11,0.0,0.0,-,0.0,100.0,2.9,100.0,1.029,18883
"2023-10-17 - ARI 0, NYI 1",ARI,Limited ReportFull Report,45.733333333333,35.36,53.99,39.57,25.7,42.33,37.77,12.8,27.25,31.96,0.0,0.0,-,1.49,2.08,41.75,17.35,19.56,47.0,4.14,9.6,30.12,2.05,8.76,18.92,0.0,0.0,-,0.00,100.00,13.04,10.0,56.59,2.03,3.96,33.89,0.0,0.0,-,0.00,100.00,17.18,41.62,29.22,8.49,13.54,38.53,0.0,0.0,-,0.0,100.0,0.0,100.0,1.0,14456
"2023-10-17 - ARI 0, NYI 1",NYI,Limited ReportFull Report,45.733333333333,53.99,35.36,60.43,42.33,25.7,62.23,27.25,12.8,68.04,0.0,0.0,-,2.08,1.49,58.25,19.56,17.35,53.0,9.6,4.14,69.88,8.76,2.05,81.08,0.0,0.0,-,0.00,100.00,10.0,13.04,43.41,3.96,2.03,66.11,0.0,0.0,-,0.00,100.00,41.62,17.18,70.78,13.54,8.49,61.47,0.0,0.0,-,0.0,100.0,0.0,100.0,1.0,14456
"2023-10-17 - EDM 6, NSH 1",EDM,Limited ReportFull Report,49.35,47.37,43.52,52.12,37.47,36.87,50.4,25.03,31.07,44.62,4.29,0.0,100.00,2.04,2.07,49.63,25.09,23.93,51.18,6.83,7.45,47.85,2.3,6.57,25.9,2.17,0.0,100.00,94.60,100.00,18.52,16.22,53.3,11.08,11.78,48.47,2.01,0.0,100.00,18.15,100.00,21.97,25.87,45.92,10.35,10.97,48.54,0.0,0.0,-,0.0,100.0,17.14,100.0,1.171,17216
"2023-10-17 - EDM 6, NSH 1",NSH,Limited ReportFull Report,49.35,43.52,47.37,47.88,36.87,37.47,49.6,31.07,25.03,55.38,0.0,4.29,0.00,2.07,2.04,50.37,23.93,25.09,48.82,7.45,6.83,52.15,6.57,2.3,74.1,0.0,2.17,0.00,0.00,5.40,16.22,18.52,46.7,11.78,11.08,51.53,0.0,2.01,0.00,0.00,81.85,25.87,21.97,54.08,10.97,10.35,51.46,0.0,0.0,-,0.0,100.0,0.0,82.86,0.829,17216
"2023-10-17 - LA 5, WPG 1",LA,Limited ReportFull Report,45.533333333333,45.35,37.64,54.64,37.63,23.36,61.7,26.7,16.26,62.16,4.26,0.92,82.30,3.11,1.17,72.75,24.87,17.14,59.2,12.13,2.64,82.13,6.54,0.82,88.92,3.21,0.91,77.96,49.11,-11.37,12.77,14.5,46.84,10.51,8.4,55.59,0.0,0.0,-,0.00,100.00,23.82,20.5,53.74,9.67,7.07,57.75,1.12,0.0,100.00,11.56,100.0,15.97,94.36,1.103,11226
"2023-10-17 - LA 5, WPG 1",WPG,Limited ReportFull Report,45.533333333333,37.64,45.35,45.36,23.36,37.63,38.3,16.26,26.7,37.84,0.92,4.26,17.70,1.17,3.11,27.25,17.14,24.87,40.8,2.64,12.13,17.87,0.82,6.54,11.08,0.91,3.21,22.04,111.37,50.89,14.5,12.77,53.16,8.4,10.51,44.41,0.0,0.0,-,0.00,100.00,20.5,23.82,46.26,7.07,9.67,42.25,0.0,1.12,0.00,0.0,88.44,5.64,84.03,0.897,11226
"2023-10-17 - COL 4, SEA 1",COL,Limited ReportFull Report,46.0,50.83,46.88,52.02,35.17,33.87,50.94,24.52,24.71,49.81,2.09,0.94,68.87,1.83,1.54,54.35,21.4,18.57,53.54,9.79,4.46,68.71,6.52,3.59,64.46,1.01,0.0,100.00,15.50,100.00,11.69,14.1,45.34,5.3,8.71,37.83,1.04,0.0,100.00,19.62,100.00,32.59,33.07,49.64,10.59,11.49,47.96,0.0,0.95,0.00,0.0,91.76,8.51,96.18,1.047,17151
"2023-10-17 - COL 4, SEA 1",SEA,Limited ReportFull Report,46.0,46.88,50.83,47.98,33.87,35.17,49.06,24.71,24.52,50.19,0.94,2.09,31.13,1.54,1.83,45.65,18.57,21.4,46.46,4.46,9.79,31.29,3.59,6.52,35.54,0.0,1.01,0.00,0.00,84.50,14.1,11.69,54.66,8.71,5.3,62.17,0.0,1.04,0.00,0.00,80.38,33.07,32.59,50.36,11.49,10.59,52.04,0.95,0.0,100.00,8.24,100.0,3.82,91.49,0.953,17151
"2023-10-17 - CAR 6, SJ 3",CAR,Limited ReportFull Report,38.533333333333,52.64,19.31,73.16,30.73,12.52,71.06,23.35,9.51,71.06,2.13,0.94,69.25,1.74,0.72,70.70,26.7,8.61,75.62,9.98,2.75,78.37,7.71,1.76,81.41,1.08,0.0,100.00,14.03,100.00,16.66,5.91,73.82,6.21,2.94,67.89,0.0,0.95,0.00,0.00,67.75,25.04,8.0,75.79,8.34,3.95,67.86,1.12,0.0,100.00,13.39,100.0,9.1,90.08,0.992,10378
"2023-10-17 - CAR 6, SJ 3",SJ,Limited ReportFull Report,38.533333333333,19.31,52.64,26.84,12.52,30.73,28.94,9.51,23.35,28.94,0.94,2.13,30.75,0.72,1.74,29.30,8.61,26.7,24.38,2.75,9.98,21.63,1.76,7.71,18.59,0.0,1.08,0.00,0.00,85.97,5.91,16.66,26.18,2.94,6.21,32.11,0.95,0.0,100.00,32.25,100.00,8.0,25.04,24.21,3.95,8.34,32.14,0.0,1.12,0.00,0.0,86.61,9.92,90.9,1.008,10378
"2023-10-17 - DAL 2, VGK 3",DAL,Limited ReportFull Report,50.316666666667,52.45,38.77,57.5,32.93,26.5,55.41,22.04,20.09,52.32,2.11,1.85,53.35,2.19,1.26,63.40,25.79,13.88,65.01,11.93,4.62,72.07,6.44,3.72,63.37,1.06,0.92,53.56,16.43,75.35,14.03,9.15,60.53,4.16,1.94,68.15,0.0,0.0,-,0.00,100.00,34.37,28.52,54.65,11.5,12.47,47.98,1.05,0.89,54.23,9.16,92.87,9.59,90.8,1.004,17612
"2023-10-17 - DAL 2, VGK 3",VGK,Limited ReportFull Report,50.316666666667,38.77,52.45,42.5,26.5,32.93,44.59,20.09,22.04,47.68,1.85,2.11,46.65,1.26,2.19,36.60,13.88,25.79,34.99,4.62,11.93,27.93,3.72,6.44,36.63,0.92,1.06,46.44,24.65,83.57,9.15,14.03,39.47,1.94,4.16,31.85,0.0,0.0,-,0.00,100.00,28.52,34.37,45.35,12.47,11.5,52.02,0.89,1.05,45.77,7.13,90.84,9.2,90.41,0.996,17612
"2023-10-18 - WSH 1, OTT 6",WSH,Limited ReportFull Report,47.033333333333,37.02,50.74,42.18,25.64,32.85,43.84,18.04,23.49,43.44,1.01,4.91,17.12,2.12,1.57,57.42,17.41,14.29,54.91,8.96,4.04,68.95,6.9,1.99,77.58,1.04,1.92,35.05,15.00,3.80,8.28,10.43,44.25,1.88,7.26,20.55,0.0,1.94,0.00,0.00,73.23,20.52,37.48,35.38,8.25,14.64,36.04,0.0,1.07,0.00,0.0,92.7,5.62,79.1,0.847,15021
"2023-10-18 - WSH 1, OTT 6",OTT,Limited ReportFull Report,47.033333333333,50.74,37.02,57.82,32.85,25.64,56.16,23.49,18.04,56.56,4.91,1.01,82.88,1.57,2.12,42.58,14.29,17.41,45.09,4.04,8.96,31.05,1.99,6.9,22.42,1.92,1.04,64.95,96.20,85.00,10.43,8.28,55.75,7.26,1.88,79.45,1.94,0.0,100.00,26.77,100.00,37.48,20.52,64.62,14.64,8.25,63.96,1.07,0.0,100.00,7.3,100.0,20.9,94.38,1.153,15021
"2023-10-18 - PIT 3, DET 6",PIT,Limited ReportFull Report,52.333333333333,57.48,38.05,60.17,37.49,29.85,55.67,25.28,19.96,55.88,3.08,2.86,51.85,2.15,1.32,61.90,30.45,16.35,65.06,10.32,7.53,57.81,7.06,5.7,55.31,1.04,1.91,35.19,14.68,66.55,19.96,8.83,69.33,2.95,3.91,42.99,0.0,0.0,-,0.00,100.00,32.86,24.22,57.57,15.02,10.51,58.82,1.99,0.95,67.81,13.27,91.0,12.16,85.7,0.979,18895
"2023-10-18 - PIT 3, DET 6",DET,Limited ReportFull Report,52.333333333333,38.05,57.48,39.83,29.85,37.49,44.33,19.96,25.28,44.12,2.86,3.08,48.15,1.32,2.15,38.10,16.35,30.45,34.94,7.53,10.32,42.19,5.7,7.06,44.69,1.91,1.04,64.81,33.45,85.32,8.83,19.96,30.67,3.91,2.95,57.01,0.0,0.0,-,0.00,100.00,24.22,32.86,42.43,10.51,15.02,41.18,0.95,1.99,32.19,9.0,86.73,14.3,87.84,1.021,18895
"2023-10-19 - TOR 1, FLA 3",TOR,Limited ReportFull Report,43.683333333333,43.78,39.11,52.82,24.55,24.51,50.05,18.7,14.31,56.66,0.0,1.93,0.00,1.74,0.98,63.79,21.23,16.76,55.89,8.17,3.93,67.53,6.04,0.0,100.0,0.0,0.0,-,0.00,-,12.98,13.02,49.94,3.03,3.96,43.37,0.0,0.0,-,0.00,100.00,26.86,29.01,48.08,9.57,10.61,47.44,0.0,2.01,0.00,0.0,81.07,0.0,86.49,0.865,19288
"2023-10-19 - TOR 1, FLA 3",FLA,Limited ReportFull Report,43.683333333333,39.11,43.78,47.18,24.51,24.55,49.95,14.31,18.7,43.34,1.93,0.0,100.00,0.98,1.74,36.21,16.76,21.23,44.11,3.93,8.17,32.47,0.0,6.04,0.0,0.0,0.0,-,-,100.00,13.02,12.98,50.06,3.96,3.03,56.63,0.0,0.0,-,0.00,100.00,29.01,26.86,51.92,10.61,9.57,52.56,2.01,0.0,100.00,18.93,100.0,13.51,100.0,1.135,19288
"2023-10-19 - NSH 4, NYR 1",NSH,Limited ReportFull Report,50.183333333333,44.81,37.77,54.26,33.84,23.36,59.16,27.0,16.4,62.21,2.13,0.0,100.00,3.05,1.02,74.88,21.63,14.49,59.89,13.74,4.27,76.28,12.57,1.76,87.71,2.14,0.0,100.00,17.03,100.00,8.17,10.06,44.82,3.36,3.52,48.84,0.0,0.0,-,0.00,100.00,24.04,24.05,49.99,11.36,9.26,55.08,0.0,0.0,-,0.0,100.0,7.9,100.0,1.079,18006
"2023-10-19 - NSH 4, NYR 1",NYR,Limited ReportFull Report,50.183333333333,37.77,44.81,45.74,23.36,33.84,40.84,16.4,27.0,37.79,0.0,2.13,0.00,1.02,3.05,25.12,14.49,21.63,40.11,4.27,13.74,23.72,1.76,12.57,12.29,0.0,2.14,0.00,0.00,82.97,10.06,8.17,55.18,3.52,3.36,51.16,0.0,0.0,-,0.00,100.00,24.05,24.04,50.01,9.26,11.36,44.92,0.0,0.0,-,0.0,100.0,0.0,92.1,0.921,18006
"2023-10-19 - EDM 1, PHI 4",EDM,Limited ReportFull Report,48.0,43.64,36.72,54.3,26.46,34.21,43.61,17.55,28.24,38.32,1.01,2.92,25.80,1.51,2.07,42.23,21.16,21.25,49.89,11.23,11.06,50.38,8.03,9.19,46.63,1.04,2.9,26.34,12.90,68.48,9.95,10.24,49.29,1.0,9.09,9.94,0.0,0.0,-,0.00,100.00,22.83,16.51,58.04,8.5,7.57,52.9,0.0,0.0,-,0.0,100.0,5.78,89.67,0.955,17590
"2023-10-19 - EDM 1, PHI 4",PHI,Limited ReportFull Report,48.0,36.72,43.64,45.7,34.21,26.46,56.39,28.24,17.55,61.68,2.92,1.01,74.20,2.07,1.51,57.77,21.25,21.16,50.11,11.06,11.23,49.62,9.19,8.03,53.37,2.9,1.04,73.66,31.52,87.10,10.24,9.95,50.71,9.09,1.0,90.06,0.0,0.0,-,0.00,100.00,16.51,22.83,41.96,7.57,8.5,47.1,0.0,0.0,-,0.0,100.0,10.33,94.22,1.045,17590
"2023-10-19 - VAN 3, TB 4",VAN,Limited ReportFull Report,52.466666666667,46.69,40.21,53.73,27.61,28.38,49.32,22.63,24.42,48.1,2.07,1.87,52.55,1.59,2.28,41.07,19.14,21.25,47.39,7.12,9.29,43.39,6.07,7.46,44.88,1.01,0.0,100.00,16.64,100.00,11.83,12.04,49.55,7.04,5.04,58.28,1.05,0.0,100.00,14.94,100.00,35.7,19.89,64.22,7.58,10.68,41.5,0.0,1.84,0.00,0.0,82.82,9.14,92.35,1.015,19092
"2023-10-19 - VAN 3, TB 4",TB,Limited ReportFull Report,52.466666666667,40.21,46.69,46.27,28.38,27.61,50.68,24.42,22.63,51.9,1.87,2.07,47.45,2.28,1.59,58.93,21.25,19.14,52.61,9.29,7.12,56.61,7.46,6.07,55.12,0.0,1.01,0.00,0.00,83.36,12.04,11.83,50.45,5.04,7.04,41.72,0.0,1.05,0.00,0.00,85.06,19.89,35.7,35.78,10.68,7.58,58.5,1.84,0.0,100.00,17.18,100.0,7.65,90.86,0.985,19092
